,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
120,19,6.555466800000005,4297.679543790585,4027.0,True,200,0.1,100
121,20,7.027107299999997,4297.679543790585,4228.0,True,200,0.1,100
122,21,7.494379100000003,4297.679543790585,4429.0,True,200,0.1,100
123,22,7.961227499999993,4297.679543790585,4630.0,True,200,0.1,100
124,23,8.450687399999993,4297.679543790585,4831.0,True,200,0.1,100
125,24,8.944092799999993,4297.679543790585,5032.0,True,200,0.1,100
126,25,9.428458300000003,4297.679543790585,5233.0,True,200,0.1,100
127,26,9.894433399999997,4297.679543790585,5434.0,True,200,0.1,100
128,27,10.365926000000002,4297.679543790585,5635.0,True,200,0.1,100
129,28,10.841798299999994,4297.679543790585,5836.0,True,200,0.1,100
130,29,11.332085500000005,4297.679543790585,6037.0,True,200,0.1,100
131,30,11.802586099999985,4297.679543790585,6238.0,True,200,0.1,100
132,31,12.293164899999994,4297.679543790585,6439.0,True,200,0.1,100
133,32,12.787982999999997,4297.679543790585,6640.0,True,200,0.1,100
134,33,13.276477599999993,4297.679543790585,6841.0,True,200,0.1,100
135,34,13.760445900000008,4297.679543790585,7042.0,True,200,0.1,100
136,35,14.237012399999998,4297.679543790585,7243.0,True,200,0.1,100
137,36,14.699401099999989,4297.679543790585,7444.0,True,200,0.1,100
138,37,15.166865300000012,4297.679543790585,7645.0,True,200,0.1,100
139,38,15.631016200000005,4297.679543790585,7846.0,True,200,0.1,100
140,39,16.10834030000001,4297.679543790585,8047.0,True,200,0.1,100
141,40,16.57410619999999,4297.679543790585,8248.0,True,200,0.1,100
142,41,17.06334609999999,4297.679543790585,8449.0,True,200,0.1,100
143,42,17.531201699999997,4297.679543790585,8650.0,True,200,0.1,100
144,43,18.0216504,4297.679543790585,8851.0,True,200,0.1,100
145,44,18.486229699999996,4297.679543790585,9052.0,True,200,0.1,100
146,45,18.954057199999994,4297.679543790585,9253.0,True,200,0.1,100
147,46,19.439558699999992,4297.679543790585,9454.0,True,200,0.1,100
148,47,19.909680199999997,4297.679543790585,9655.0,True,200,0.1,100
149,48,20.371953899999994,4297.679543790585,9856.0,True,200,0.1,100
150,49,20.854679799999985,4297.679543790585,10057.0,True,200,0.1,100
151,50,21.329616399999992,4297.679543790585,10258.0,True,200,0.1,100
152,51,21.794453000000004,4297.679543790585,10459.0,True,200,0.1,100
153,52,22.282721699999996,4297.679543790585,10660.0,True,200,0.1,100
154,53,22.763798500000007,4297.679543790585,10861.0,True,200,0.1,100
155,54,23.227289899999988,4297.679543790585,11062.0,True,200,0.1,100
156,55,23.715565999999995,4297.679543790585,11263.0,True,200,0.1,100
157,56,24.186773399999993,4297.679543790585,11464.0,True,200,0.1,100
158,57,24.655892599999987,4297.679543790585,11665.0,True,200,0.1,100
159,58,25.139924000000008,4297.679543790585,11866.0,True,200,0.1,100
160,59,25.605291599999987,4297.679543790585,12067.0,True,200,0.1,100
161,60,26.0744052,4297.679543790585,12268.0,True,200,0.1,100
162,61,26.543904499999996,4297.679543790585,12469.0,True,200,0.1,100
163,62,27.031532199999987,4297.679543790585,12670.0,True,200,0.1,100
164,63,27.50061679999999,4297.679543790585,12871.0,True,200,0.1,100
165,64,27.9678974,4297.679543790585,13072.0,True,200,0.1,100
166,65,28.431076200000007,4297.679543790585,13273.0,True,200,0.1,100
167,66,28.9056832,4297.679543790585,13474.0,True,200,0.1,100
168,67,29.3949054,4297.679543790585,13675.0,True,200,0.1,100
169,68,29.887209899999988,4297.679543790585,13876.0,True,200,0.1,100
170,69,30.38237699999999,4297.679543790585,14077.0,True,200,0.1,100
171,70,30.854426499999988,4297.679543790585,14278.0,True,200,0.1,100
172,71,31.329512099999988,4297.679543790585,14479.0,True,200,0.1,100
173,72,31.79966379999999,4297.679543790585,14680.0,True,200,0.1,100
174,73,32.28250259999999,4297.679543790585,14881.0,True,200,0.1,100
175,74,32.773587599999985,4297.679543790585,15082.0,True,200,0.1,100
176,75,33.25661529999999,4297.679543790585,15283.0,True,200,0.1,100
177,76,33.72288,4297.679543790585,15484.0,True,200,0.1,100
178,77,34.1992989,4297.679543790585,15685.0,True,200,0.1,100
179,78,34.67224060000001,4297.679543790585,15886.0,True,200,0.1,100
180,79,35.148702799999995,4297.679543790585,16087.0,True,200,0.1,100
181,80,35.6226322,4297.679543790585,16288.0,True,200,0.1,100
182,81,36.09008420000001,4297.679543790585,16489.0,True,200,0.1,100
183,82,36.57635730000001,4297.679543790585,16690.0,True,200,0.1,100
184,83,37.03965980000001,4297.679543790585,16891.0,True,200,0.1,100
185,84,37.502644599999996,4297.679543790585,17092.0,True,200,0.1,100
186,85,37.968465699999996,4297.679543790585,17293.0,True,200,0.1,100
187,86,38.43305839999999,4297.679543790585,17494.0,True,200,0.1,100
188,87,38.896614400000004,4297.679543790585,17695.0,True,200,0.1,100
189,88,39.35875820000001,4297.679543790585,17896.0,True,200,0.1,100
190,89,39.8282485,4297.679543790585,18097.0,True,200,0.1,100
191,90,40.31508959999999,4297.679543790585,18298.0,True,200,0.1,100
192,91,40.7983208,4297.679543790585,18499.0,True,200,0.1,100
193,92,41.27641689999999,4297.679543790585,18700.0,True,200,0.1,100
194,93,41.76660430000001,4297.679543790585,18901.0,True,200,0.1,100
195,94,42.2351936,4297.679543790585,19102.0,True,200,0.1,100
196,95,42.70610529999999,4297.679543790585,19303.0,True,200,0.1,100
197,96,43.17138840000001,4297.679543790585,19504.0,True,200,0.1,100
198,97,43.635953400000005,4297.679543790585,19705.0,True,200,0.1,100
199,98,44.10314159999999,4297.679543790585,19906.0,True,200,0.1,100
200,99,44.56753090000001,4297.679543790585,20107.0,True,200,0.1,100
201,100,45.03568999999999,4297.679543790585,20308.0,True,200,0.1,100
202,0,0.007511300000004439,3622.9997081401716,200.0,True,200,0.2,100
203,1,0.10916329999999164,3910.985183217606,402.0,True,200,0.2,100
204,2,0.2083913000000024,4008.805413054622,604.0,True,200,0.2,100
205,3,0.3117713999999978,4060.67335560787,806.0,True,200,0.2,100
206,4,0.424783000000005,4063.1813135525504,1008.0,True,200,0.2,100
207,5,0.5327786999999944,4117.684473286998,1210.0,True,200,0.2,100
208,6,0.638268999999994,4125.801314120472,1412.0,True,200,0.2,100
209,7,0.7489664999999945,4215.761035157647,1614.0,True,200,0.2,100
210,8,1.129800000000003,4233.300228685024,1816.0,True,200,0.2,100
211,9,1.6604707000000047,4276.940283088803,2018.0,True,200,0.2,100
212,10,2.178586800000005,4276.940283088803,2219.0,True,200,0.2,100
213,11,2.6927598999999987,4311.18753225651,2421.0,True,200,0.2,100
214,12,3.195774,4330.024154621108,2623.0,True,200,0.2,100
215,13,3.6803000999999966,4371.206818441808,2825.0,True,200,0.2,100
216,14,4.177367199999992,4393.207289963798,3027.0,True,200,0.2,100
217,15,4.663559699999993,4393.207289963798,3228.0,True,200,0.2,100
218,16,5.158512900000005,4435.372909851198,3430.0,True,200,0.2,100
219,17,5.628334499999994,4435.372909851198,3631.0,True,200,0.2,100
220,18,6.093355299999999,4458.023396737455,3833.0,True,200,0.2,100
221,19,6.555466800000005,4458.023396737455,4034.0,True,200,0.2,100
222,20,7.027107299999997,4462.4108465270365,4236.0,True,200,0.2,100
223,21,7.494379100000003,4482.0255052990615,4438.0,True,200,0.2,100
224,22,7.961227499999993,4505.436671658377,4640.0,True,200,0.2,100
225,23,8.450687399999993,4520.70318228259,4842.0,True,200,0.2,100
226,24,8.944092799999993,4521.214524819288,5044.0,True,200,0.2,100
227,25,9.428458300000003,4522.321516600539,5246.0,True,200,0.2,100
228,26,9.894433399999997,4524.716975837751,5448.0,True,200,0.2,100
229,27,10.365926000000002,4524.716975837751,5649.0,True,200,0.2,100
230,28,10.841798299999994,4524.716975837751,5850.0,True,200,0.2,100
231,29,11.332085500000005,4524.716975837751,6051.0,True,200,0.2,100
232,30,11.802586099999985,4524.716975837751,6252.0,True,200,0.2,100
233,31,12.293164899999994,4525.976006528567,6454.0,True,200,0.2,100
234,32,12.787982999999997,4525.976006528567,6655.0,True,200,0.2,100
235,33,13.276477599999993,4525.976006528567,6856.0,True,200,0.2,100
236,34,13.760445900000008,4525.976006528567,7057.0,True,200,0.2,100
237,35,14.237012399999998,4525.976006528567,7258.0,True,200,0.2,100
238,36,14.699401099999989,4525.976006528567,7459.0,True,200,0.2,100
239,37,15.166865300000012,4525.976006528567,7660.0,True,200,0.2,100
240,38,15.631016200000005,4525.976006528567,7861.0,True,200,0.2,100
241,39,16.10834030000001,4525.976006528567,8062.0,True,200,0.2,100
242,40,16.57410619999999,4525.976006528567,8263.0,True,200,0.2,100
243,41,17.06334609999999,4525.976006528567,8464.0,True,200,0.2,100
244,42,17.531201699999997,4525.976006528567,8665.0,True,200,0.2,100
245,43,18.0216504,4525.976006528567,8866.0,True,200,0.2,100
246,44,18.486229699999996,4525.976006528567,9067.0,True,200,0.2,100
247,45,18.954057199999994,4525.976006528567,9268.0,True,200,0.2,100
248,46,19.439558699999992,4525.976006528567,9469.0,True,200,0.2,100
249,47,19.909680199999997,4525.976006528567,9670.0,True,200,0.2,100
250,48,20.371953899999994,4525.976006528567,9871.0,True,200,0.2,100
251,49,20.854679799999985,4525.976006528567,10072.0,True,200,0.2,100
252,50,21.329616399999992,4525.976006528567,10273.0,True,200,0.2,100
253,51,21.794453000000004,4525.976006528567,10474.0,True,200,0.2,100
254,52,22.282721699999996,4525.976006528567,10675.0,True,200,0.2,100
255,53,22.763798500000007,4525.976006528567,10876.0,True,200,0.2,100
256,54,23.227289899999988,4525.976006528567,11077.0,True,200,0.2,100
257,55,23.715565999999995,4525.976006528567,11278.0,True,200,0.2,100
258,56,24.186773399999993,4525.976006528567,11479.0,True,200,0.2,100
259,57,24.655892599999987,4525.976006528567,11680.0,True,200,0.2,100
260,58,25.139924000000008,4525.976006528567,11881.0,True,200,0.2,100
261,59,25.605291599999987,4525.976006528567,12082.0,True,200,0.2,100
262,60,26.0744052,4525.976006528567,12283.0,True,200,0.2,100
263,61,26.543904499999996,4525.976006528567,12484.0,True,200,0.2,100
264,62,27.031532199999987,4525.976006528567,12685.0,True,200,0.2,100
265,63,27.50061679999999,4525.976006528567,12886.0,True,200,0.2,100
266,64,27.9678974,4525.976006528567,13087.0,True,200,0.2,100
267,65,28.431076200000007,4525.976006528567,13288.0,True,200,0.2,100
268,66,28.9056832,4525.976006528567,13489.0,True,200,0.2,100
269,67,29.3949054,4525.976006528567,13690.0,True,200,0.2,100
270,68,29.887209899999988,4525.976006528567,13891.0,True,200,0.2,100
271,69,30.38237699999999,4525.976006528567,14092.0,True,200,0.2,100
272,70,30.854426499999988,4525.976006528567,14293.0,True,200,0.2,100
273,71,31.329512099999988,4525.976006528567,14494.0,True,200,0.2,100
274,72,31.79966379999999,4525.976006528567,14695.0,True,200,0.2,100
275,73,32.28250259999999,4525.976006528567,14896.0,True,200,0.2,100
276,74,32.773587599999985,4525.976006528567,15097.0,True,200,0.2,100
277,75,33.25661529999999,4525.976006528567,15298.0,True,200,0.2,100
278,76,33.72288,4525.976006528567,15499.0,True,200,0.2,100
279,77,34.1992989,4525.976006528567,15700.0,True,200,0.2,100
280,78,34.67224060000001,4525.976006528567,15901.0,True,200,0.2,100
281,79,35.148702799999995,4525.976006528567,16102.0,True,200,0.2,100
282,80,35.6226322,4525.976006528567,16303.0,True,200,0.2,100
283,81,36.09008420000001,4525.976006528567,16504.0,True,200,0.2,100
284,82,36.57635730000001,4525.976006528567,16705.0,True,200,0.2,100
285,83,37.03965980000001,4525.976006528567,16906.0,True,200,0.2,100
286,84,37.502644599999996,4525.976006528567,17107.0,True,200,0.2,100
287,85,37.968465699999996,4525.976006528567,17308.0,True,200,0.2,100
288,86,38.43305839999999,4525.976006528567,17509.0,True,200,0.2,100
289,87,38.896614400000004,4525.976006528567,17710.0,True,200,0.2,100
290,88,39.35875820000001,4525.976006528567,17911.0,True,200,0.2,100
291,89,39.8282485,4525.976006528567,18112.0,True,200,0.2,100
292,90,40.31508959999999,4525.976006528567,18313.0,True,200,0.2,100
293,91,40.7983208,4525.976006528567,18514.0,True,200,0.2,100
294,92,41.27641689999999,4525.976006528567,18715.0,True,200,0.2,100
295,93,41.76660430000001,4525.976006528567,18916.0,True,200,0.2,100
296,94,42.2351936,4525.976006528567,19117.0,True,200,0.2,100
297,95,42.70610529999999,4525.976006528567,19318.0,True,200,0.2,100
298,96,43.17138840000001,4525.976006528567,19519.0,True,200,0.2,100
299,97,43.635953400000005,4525.976006528567,19720.0,True,200,0.2,100
300,98,44.10314159999999,4525.976006528567,19921.0,True,200,0.2,100
301,99,44.56753090000001,4525.976006528567,20122.0,True,200,0.2,100
302,100,45.03568999999999,4525.976006528567,20323.0,True,200,0.2,100
303,0,0.007511300000004439,3622.9997081401716,200.0,True,200,0.3,100
304,1,0.10916329999999164,3987.5058831653114,402.0,True,200,0.3,100
305,2,0.2083913000000024,4070.956109519472,604.0,True,200,0.3,100
306,3,0.3117713999999978,4070.956109519472,805.0,True,200,0.3,100
307,4,0.424783000000005,4070.956109519472,1006.0,True,200,0.3,100
308,5,0.5327786999999944,4095.6215171684644,1208.0,True,200,0.3,100
309,6,0.638268999999994,4095.6215171684644,1409.0,True,200,0.3,100
310,7,0.7489664999999945,4095.6215171684644,1610.0,True,200,0.3,100
311,8,1.129800000000003,4116.130411251018,1812.0,True,200,0.3,100
312,9,1.6604707000000047,4116.130411251018,2013.0,True,200,0.3,100
313,10,2.178586800000005,4198.551994294289,2215.0,True,200,0.3,100
314,11,2.6927598999999987,4198.551994294289,2416.0,True,200,0.3,100
315,12,3.195774,4211.160336234442,2618.0,True,200,0.3,100
316,13,3.6803000999999966,4259.036042744841,2820.0,True,200,0.3,100
317,14,4.177367199999992,4286.762838172794,3022.0,True,200,0.3,100
318,15,4.663559699999993,4364.121590224279,3224.0,True,200,0.3,100
319,16,5.158512900000005,4364.121590224279,3425.0,True,200,0.3,100
320,17,5.628334499999994,4364.121590224279,3626.0,True,200,0.3,100
321,18,6.093355299999999,4364.121590224279,3827.0,True,200,0.3,100
322,19,6.555466800000005,4386.934272945102,4029.0,True,200,0.3,100
323,20,7.027107299999997,4386.934272945102,4230.0,True,200,0.3,100
324,21,7.494379100000003,4418.253801830613,4432.0,True,200,0.3,100
325,22,7.961227499999993,4418.253801830613,4633.0,True,200,0.3,100
326,23,8.450687399999993,4433.3368726802255,4835.0,True,200,0.3,100
327,24,8.944092799999993,4436.252259266339,5037.0,True,200,0.3,100
328,25,9.428458300000003,4436.252259266339,5238.0,True,200,0.3,100
329,26,9.894433399999997,4443.002989615237,5440.0,True,200,0.3,100
330,27,10.365926000000002,4456.913822032965,5642.0,True,200,0.3,100
331,28,10.841798299999994,4456.913822032965,5843.0,True,200,0.3,100
332,29,11.332085500000005,4456.913822032965,6044.0,True,200,0.3,100
333,30,11.802586099999985,4456.913822032965,6245.0,True,200,0.3,100
334,31,12.293164899999994,4458.912814413989,6447.0,True,200,0.3,100
335,32,12.787982999999997,4465.807445036042,6649.0,True,200,0.3,100
336,33,13.276477599999993,4469.613045785746,6851.0,True,200,0.3,100
337,34,13.760445900000008,4471.9863380412535,7053.0,True,200,0.3,100
338,35,14.237012399999998,4480.326220036757,7255.0,True,200,0.3,100
339,36,14.699401099999989,4489.762918051658,7457.0,True,200,0.3,100
340,37,15.166865300000012,4489.762918051658,7658.0,True,200,0.3,100
341,38,15.631016200000005,4489.762918051658,7859.0,True,200,0.3,100
342,39,16.10834030000001,4489.762918051658,8060.0,True,200,0.3,100
343,40,16.57410619999999,4489.762918051658,8261.0,True,200,0.3,100
344,41,17.06334609999999,4489.762918051658,8462.0,True,200,0.3,100
345,42,17.531201699999997,4489.762918051658,8663.0,True,200,0.3,100
346,43,18.0216504,4489.762918051658,8864.0,True,200,0.3,100
347,44,18.486229699999996,4489.762918051658,9065.0,True,200,0.3,100
348,45,18.954057199999994,4489.762918051658,9266.0,True,200,0.3,100
349,46,19.439558699999992,4489.762918051658,9467.0,True,200,0.3,100
350,47,19.909680199999997,4489.762918051658,9668.0,True,200,0.3,100
351,48,20.371953899999994,4489.762918051658,9869.0,True,200,0.3,100
352,49,20.854679799999985,4489.762918051658,10070.0,True,200,0.3,100
353,50,21.329616399999992,4489.762918051658,10271.0,True,200,0.3,100
354,51,21.794453000000004,4489.762918051658,10472.0,True,200,0.3,100
355,52,22.282721699999996,4489.762918051658,10673.0,True,200,0.3,100
356,53,22.763798500000007,4489.762918051658,10874.0,True,200,0.3,100
357,54,23.227289899999988,4489.762918051658,11075.0,True,200,0.3,100
358,55,23.715565999999995,4489.762918051658,11276.0,True,200,0.3,100
359,56,24.186773399999993,4489.762918051658,11477.0,True,200,0.3,100
360,57,24.655892599999987,4489.762918051658,11678.0,True,200,0.3,100
361,58,25.139924000000008,4489.762918051658,11879.0,True,200,0.3,100
362,59,25.605291599999987,4489.762918051658,12080.0,True,200,0.3,100
363,60,26.0744052,4489.762918051658,12281.0,True,200,0.3,100
364,61,26.543904499999996,4489.762918051658,12482.0,True,200,0.3,100
365,62,27.031532199999987,4489.762918051658,12683.0,True,200,0.3,100
366,63,27.50061679999999,4489.762918051658,12884.0,True,200,0.3,100
367,64,27.9678974,4489.762918051658,13085.0,True,200,0.3,100
368,65,28.431076200000007,4489.762918051658,13286.0,True,200,0.3,100
369,66,28.9056832,4489.762918051658,13487.0,True,200,0.3,100
370,67,29.3949054,4489.762918051658,13688.0,True,200,0.3,100
371,68,29.887209899999988,4489.762918051658,13889.0,True,200,0.3,100
372,69,30.38237699999999,4489.762918051658,14090.0,True,200,0.3,100
373,70,30.854426499999988,4489.762918051658,14291.0,True,200,0.3,100
374,71,31.329512099999988,4489.762918051658,14492.0,True,200,0.3,100
375,72,31.79966379999999,4489.762918051658,14693.0,True,200,0.3,100
376,73,32.28250259999999,4489.762918051658,14894.0,True,200,0.3,100
377,74,32.773587599999985,4489.762918051658,15095.0,True,200,0.3,100
378,75,33.25661529999999,4489.762918051658,15296.0,True,200,0.3,100
379,76,33.72288,4489.762918051658,15497.0,True,200,0.3,100
380,77,34.1992989,4489.762918051658,15698.0,True,200,0.3,100
381,78,34.67224060000001,4489.762918051658,15899.0,True,200,0.3,100
382,79,35.148702799999995,4489.762918051658,16100.0,True,200,0.3,100
383,80,35.6226322,4489.762918051658,16301.0,True,200,0.3,100
384,81,36.09008420000001,4489.762918051658,16502.0,True,200,0.3,100
385,82,36.57635730000001,4489.762918051658,16703.0,True,200,0.3,100
386,83,37.03965980000001,4489.762918051658,16904.0,True,200,0.3,100
387,84,37.502644599999996,4489.762918051658,17105.0,True,200,0.3,100
388,85,37.968465699999996,4489.762918051658,17306.0,True,200,0.3,100
389,86,38.43305839999999,4489.762918051658,17507.0,True,200,0.3,100
390,87,38.896614400000004,4489.762918051658,17708.0,True,200,0.3,100
391,88,39.35875820000001,4489.762918051658,17909.0,True,200,0.3,100
392,89,39.8282485,4489.762918051658,18110.0,True,200,0.3,100
393,90,40.31508959999999,4489.762918051658,18311.0,True,200,0.3,100
394,91,40.7983208,4489.762918051658,18512.0,True,200,0.3,100
395,92,41.27641689999999,4489.762918051658,18713.0,True,200,0.3,100
396,93,41.76660430000001,4489.762918051658,18914.0,True,200,0.3,100
397,94,42.2351936,4489.762918051658,19115.0,True,200,0.3,100
398,95,42.70610529999999,4489.762918051658,19316.0,True,200,0.3,100
