,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
102,0,491.0,15103,64.63944059999994,"[12, 31, 10, 10, 27, 23, 9, 4, 4, 18, 3, 11, 5, 13, 1, 0, 13, 5, 0, 18, 6, 15, 29, 24, 0, 23, 26, 18, 4, 2, 21, 28, 26]",50,500,40
103,500,521.0,15516,67.92123139999967,"[12, 31, 7, 16, 25, 23, 28, 17, 32, 18, 3, 31, 5, 8, 30, 0, 22, 5, 0, 22, 6, 15, 1, 24, 1, 23, 26, 29, 9, 2, 20, 27, 21]",50,500,40
104,0,495.0,15516,68.03092409999954,"[0, 11, 6, 12, 7, 15, 5, 18, 25, 9, 27, 4, 19, 27, 31, 11, 14, 28, 16, 5, 12, 20, 30, 14, 19, 24, 27, 20, 6, 3, 7, 28, 32]",50,500,41
105,500,522.0,16007,72.18824969999878,"[28, 21, 6, 12, 7, 24, 29, 18, 25, 9, 20, 3, 1, 27, 31, 11, 13, 0, 16, 5, 1, 15, 30, 14, 19, 32, 2, 14, 3, 17, 23, 8, 22]",50,500,41
106,0,484.0,16007,72.29951149999943,"[27, 30, 5, 8, 16, 11, 14, 25, 7, 18, 4, 8, 18, 14, 1, 20, 10, 20, 15, 27, 29, 29, 20, 26, 8, 32, 8, 27, 19, 32, 23, 20, 14]",50,500,42
107,500,520.0,16332,75.04354149999926,"[2, 30, 15, 7, 16, 11, 14, 25, 7, 18, 4, 8, 26, 0, 9, 20, 2, 12, 3, 29, 31, 22, 10, 26, 5, 32, 15, 27, 19, 1, 23, 6, 24]",50,500,42
108,0,479.0,16332,75.16116799999872,"[20, 0, 23, 0, 25, 13, 6, 25, 0, 0, 21, 14, 6, 20, 15, 16, 32, 3, 14, 14, 15, 0, 6, 12, 20, 10, 24, 5, 30, 30, 14, 29, 6]",50,500,43
109,500,519.0,16746,78.59834979999869,"[20, 15, 5, 9, 11, 13, 21, 25, 30, 0, 27, 14, 6, 23, 15, 8, 32, 4, 22, 16, 31, 26, 6, 12, 2, 21, 24, 17, 30, 28, 4, 29, 1]",50,500,43
110,0,494.0,16746,78.71415279999928,"[9, 28, 30, 19, 16, 5, 23, 18, 24, 5, 32, 23, 4, 1, 22, 29, 30, 27, 0, 29, 18, 29, 16, 22, 11, 12, 27, 25, 28, 5, 2, 16, 2]",50,500,44
111,500,523.0,17180,82.55501550000008,"[9, 26, 8, 19, 8, 0, 23, 18, 11, 5, 32, 29, 4, 1, 22, 17, 30, 14, 0, 20, 13, 7, 16, 3, 31, 12, 27, 25, 28, 6, 21, 16, 2]",50,500,44
112,0,482.0,17180,82.67627899999934,"[6, 23, 15, 29, 25, 2, 14, 22, 9, 26, 4, 14, 14, 32, 26, 23, 23, 8, 7, 10, 8, 9, 16, 25, 22, 13, 22, 17, 28, 30, 8, 9, 8]",50,500,45
113,500,522.0,17582,86.26963979999891,"[6, 23, 15, 29, 19, 2, 14, 5, 3, 26, 4, 20, 24, 32, 18, 0, 21, 9, 7, 10, 8, 1, 16, 25, 22, 11, 29, 17, 28, 30, 13, 12, 31]",50,500,45
114,0,493.0,17582,86.39304989999982,"[5, 5, 17, 5, 30, 0, 4, 13, 9, 23, 5, 15, 6, 4, 25, 2, 1, 3, 22, 18, 5, 10, 14, 26, 24, 15, 28, 6, 12, 22, 30, 27, 32]",50,500,46
115,500,522.0,17896,89.22681709999961,"[5, 20, 17, 12, 19, 30, 4, 13, 3, 23, 31, 15, 6, 21, 25, 11, 1, 7, 9, 18, 32, 10, 14, 26, 24, 2, 28, 6, 29, 22, 16, 27, 29]",50,500,46
116,0,498.0,17896,89.37243490000037,"[26, 23, 32, 18, 0, 28, 15, 31, 10, 9, 0, 20, 7, 26, 26, 13, 14, 14, 11, 3, 30, 21, 24, 11, 0, 12, 7, 10, 21, 17, 17, 27, 5]",50,500,47
117,500,519.0,18167,92.07459709999966,"[26, 23, 32, 18, 12, 28, 3, 31, 10, 9, 29, 20, 2, 30, 26, 13, 14, 6, 11, 3, 30, 4, 24, 22, 0, 19, 29, 15, 7, 20, 17, 27, 5]",50,500,47
118,0,496.0,18167,92.19642550000026,"[15, 20, 2, 0, 2, 6, 9, 7, 17, 2, 24, 22, 17, 6, 30, 32, 0, 23, 10, 20, 18, 13, 13, 7, 12, 16, 1, 21, 23, 4, 23, 24, 0]",50,500,48
119,500,521.0,18502,95.46099479999975,"[15, 20, 25, 0, 2, 27, 9, 7, 17, 8, 24, 22, 14, 6, 30, 32, 26, 5, 10, 20, 18, 3, 28, 7, 12, 16, 1, 21, 23, 8, 19, 4, 13]",50,500,48
120,0,493.0,18502,95.59215779999977,"[13, 19, 22, 18, 23, 20, 16, 27, 26, 22, 26, 13, 1, 11, 9, 25, 22, 25, 10, 12, 0, 7, 27, 13, 11, 31, 23, 26, 32, 16, 9, 32, 17]",50,500,49
121,500,517.0,18751,98.120879099999,"[9, 4, 22, 15, 23, 20, 17, 27, 24, 31, 5, 18, 1, 28, 3, 15, 30, 25, 10, 12, 0, 7, 27, 13, 11, 31, 0, 26, 32, 16, 9, 32, 29]",50,500,49
122,0,492.0,18751,98.2491732999988,"[4, 3, 32, 14, 4, 6, 9, 23, 3, 19, 15, 1, 25, 23, 13, 27, 9, 15, 10, 23, 18, 27, 9, 10, 13, 11, 26, 4, 13, 22, 0, 10, 3]",50,500,50
123,500,521.0,19061,101.41264629999932,"[16, 3, 32, 14, 28, 6, 9, 20, 25, 0, 15, 1, 24, 31, 5, 8, 10, 4, 10, 23, 18, 27, 19, 7, 13, 11, 26, 4, 1, 22, 29, 30, 17]",50,500,50
124,0,489.0,0,0.0009890000001178123,"[20, 7, 24, 2, 18, 9, 3, 19, 14, 13, 31, 12, 11, 22, 16, 16, 16, 20, 24, 19, 23, 9, 19, 7, 10, 3, 7, 18, 17, 3, 22, 26, 32]",100,500,0
125,500,521.0,470,0.42413529999976163,"[2, 6, 27, 1, 8, 15, 3, 19, 0, 13, 31, 25, 11, 22, 29, 4, 1, 20, 24, 19, 28, 0, 9, 16, 10, 15, 7, 23, 5, 17, 21, 26, 32]",100,500,0
126,0,479.0,470,0.5573927999994339,"[6, 20, 25, 16, 20, 13, 0, 2, 24, 29, 18, 23, 20, 25, 8, 7, 28, 26, 14, 15, 28, 25, 16, 24, 10, 10, 6, 13, 12, 25, 22, 30, 17]",100,500,1
127,500,523.0,910,1.0568232000005082,"[21, 20, 25, 16, 9, 11, 0, 2, 6, 29, 18, 1, 30, 17, 15, 7, 28, 26, 14, 32, 3, 25, 19, 1, 10, 24, 13, 8, 12, 4, 23, 31, 5]",100,500,1
128,0,491.0,910,1.2005045999994763,"[2, 1, 9, 13, 9, 27, 31, 20, 20, 2, 15, 13, 2, 3, 14, 27, 17, 23, 19, 3, 14, 20, 18, 23, 25, 29, 17, 22, 29, 7, 17, 0, 26]",100,500,2
129,500,520.0,1402,1.8566472999991674,"[5, 1, 15, 22, 18, 27, 31, 28, 20, 2, 17, 13, 0, 3, 32, 23, 8, 26, 16, 4, 31, 24, 11, 32, 25, 29, 21, 12, 25, 7, 10, 0, 16]",100,500,2
130,0,491.0,1402,1.9984230999998545,"[20, 13, 3, 13, 19, 30, 21, 25, 24, 12, 13, 30, 12, 6, 13, 4, 8, 22, 6, 7, 29, 8, 23, 4, 13, 17, 31, 1, 9, 15, 2, 15, 22]",100,500,3
131,500,518.0,1667,2.4593962999988435,"[20, 17, 3, 13, 19, 30, 32, 25, 5, 12, 17, 30, 21, 6, 11, 21, 8, 13, 16, 7, 28, 10, 23, 16, 18, 4, 31, 1, 9, 15, 2, 15, 22]",100,500,3
132,0,488.0,1667,2.6027569999987463,"[30, 17, 18, 7, 30, 13, 7, 19, 2, 4, 0, 12, 12, 2, 21, 16, 23, 30, 30, 3, 6, 15, 32, 10, 12, 32, 2, 17, 4, 2, 22, 15, 9]",100,500,4
133,500,520.0,2132,3.3812078999999358,"[30, 3, 18, 7, 30, 13, 11, 19, 32, 28, 0, 25, 27, 12, 21, 16, 29, 2, 11, 8, 6, 15, 32, 10, 4, 31, 17, 5, 31, 13, 22, 26, 9]",100,500,4
134,0,496.0,2132,3.5281181999998807,"[31, 21, 1, 19, 4, 10, 14, 6, 29, 17, 20, 24, 32, 0, 11, 21, 27, 29, 14, 12, 3, 19, 4, 25, 20, 26, 20, 13, 19, 1, 23, 4, 14]",100,500,5
135,500,518.0,2411,4.098567699998966,"[31, 31, 7, 15, 2, 10, 14, 6, 29, 30, 17, 24, 32, 0, 11, 21, 27, 17, 28, 23, 3, 16, 4, 25, 5, 26, 20, 13, 19, 1, 23, 2, 18]",100,500,5
136,0,492.0,2411,4.246021400000245,"[14, 28, 3, 7, 20, 3, 4, 13, 12, 17, 13, 3, 28, 6, 31, 30, 11, 1, 1, 7, 27, 2, 4, 28, 25, 3, 16, 4, 19, 20, 22, 18, 6]",100,500,6
137,500,519.0,2654,4.7680163999993965,"[14, 8, 3, 27, 0, 32, 26, 29, 12, 7, 13, 20, 9, 21, 31, 25, 11, 1, 1, 7, 5, 2, 4, 28, 13, 10, 16, 23, 19, 31, 22, 18, 6]",100,500,6
138,0,500.0,2654,4.913328799999363,"[27, 29, 7, 31, 8, 30, 14, 22, 0, 26, 11, 13, 5, 26, 15, 2, 27, 6, 6, 20, 28, 24, 32, 20, 1, 14, 19, 26, 12, 8, 1, 7, 25]",100,500,7
139,500,519.0,2844,5.382990599999175,"[27, 29, 14, 31, 8, 0, 30, 13, 0, 9, 11, 18, 32, 22, 10, 2, 16, 6, 8, 17, 28, 23, 32, 20, 1, 3, 19, 26, 12, 4, 1, 7, 25]",100,500,7
140,0,484.0,2844,5.530539499999577,"[14, 1, 25, 27, 7, 32, 1, 22, 17, 19, 0, 24, 1, 14, 2, 19, 31, 6, 9, 20, 13, 19, 13, 27, 11, 20, 27, 20, 24, 9, 25, 22, 20]",100,500,8
141,500,520.0,3295,6.554389599999922,"[18, 23, 10, 27, 7, 32, 8, 22, 17, 19, 0, 31, 3, 14, 2, 21, 15, 6, 30, 0, 13, 19, 1, 27, 11, 7, 28, 12, 24, 9, 25, 15, 5]",100,500,8
142,0,489.0,3295,6.708638500000234,"[28, 23, 12, 7, 17, 11, 1, 10, 9, 1, 16, 11, 11, 21, 26, 10, 15, 27, 24, 24, 15, 15, 0, 26, 2, 31, 0, 14, 2, 27, 17, 2, 16]",100,500,9
143,500,523.0,3676,7.678582799999276,"[20, 23, 12, 7, 25, 22, 31, 4, 9, 17, 13, 11, 3, 19, 26, 1, 5, 32, 29, 24, 8, 15, 0, 32, 21, 10, 18, 14, 2, 27, 30, 2, 16]",100,500,9
144,0,502.0,3676,7.834094300000288,"[25, 31, 18, 13, 20, 9, 32, 8, 18, 27, 1, 20, 23, 24, 26, 8, 0, 27, 17, 0, 7, 23, 1, 30, 16, 23, 11, 15, 22, 2, 30, 8, 9]",100,500,10
145,500,522.0,4030,8.867622399999163,"[25, 31, 8, 6, 20, 3, 32, 29, 18, 13, 1, 6, 2, 21, 19, 32, 12, 26, 17, 0, 7, 23, 1, 30, 16, 14, 11, 15, 22, 2, 30, 17, 9]",100,500,10
146,0,493.0,4030,9.022664300000542,"[14, 9, 13, 5, 8, 3, 4, 16, 29, 30, 28, 13, 20, 14, 17, 4, 27, 2, 5, 2, 24, 11, 30, 1, 19, 18, 8, 11, 20, 13, 9, 21, 1]",100,500,11
147,500,515.0,4266,9.729920100000527,"[15, 9, 32, 5, 8, 3, 26, 16, 29, 30, 28, 7, 20, 14, 17, 4, 26, 12, 6, 2, 24, 0, 29, 1, 16, 18, 31, 11, 22, 6, 23, 21, 13]",100,500,11
148,0,498.0,4266,9.88303040000028,"[26, 32, 14, 8, 21, 15, 26, 26, 14, 6, 9, 25, 17, 26, 15, 2, 30, 6, 29, 9, 31, 14, 22, 4, 28, 32, 3, 12, 21, 24, 17, 16, 2]",100,500,12
149,500,521.0,4689,11.138222899999164,"[18, 29, 14, 5, 27, 15, 26, 10, 4, 1, 9, 25, 17, 1, 11, 13, 30, 6, 27, 19, 31, 20, 22, 4, 28, 32, 0, 3, 21, 24, 12, 16, 2]",100,500,12
150,0,496.0,4689,11.30293410000013,"[17, 3, 17, 30, 18, 12, 22, 29, 7, 10, 7, 15, 2, 25, 2, 0, 31, 3, 6, 5, 9, 32, 0, 25, 31, 3, 28, 5, 18, 27, 28, 14, 11]",100,500,13
151,500,522.0,5071,12.568744700000025,"[17, 1, 25, 30, 7, 11, 22, 29, 4, 10, 24, 15, 2, 26, 19, 0, 31, 3, 13, 6, 9, 32, 15, 21, 31, 16, 28, 5, 18, 27, 22, 14, 8]",100,500,13
152,0,501.0,5071,12.728808199999548,"[21, 32, 27, 3, 14, 12, 8, 5, 31, 20, 15, 8, 23, 18, 22, 27, 16, 6, 8, 19, 2, 23, 2, 22, 1, 15, 6, 21, 32, 12, 28, 4, 31]",100,500,14
153,500,519.0,5423,13.94234680000045,"[21, 7, 27, 16, 14, 12, 8, 5, 31, 24, 1, 29, 23, 18, 22, 27, 0, 10, 8, 19, 2, 9, 25, 22, 1, 26, 6, 21, 32, 12, 28, 4, 24]",100,500,14
154,0,500.0,5423,14.104719699998896,"[10, 11, 16, 25, 20, 6, 23, 25, 19, 7, 5, 14, 14, 13, 20, 28, 32, 15, 25, 11, 17, 20, 4, 31, 1, 28, 25, 8, 19, 4, 18, 15, 24]",100,500,15
155,500,523.0,5894,15.75867499999913,"[4, 32, 16, 9, 20, 6, 23, 0, 13, 7, 5, 29, 24, 2, 21, 30, 25, 27, 8, 11, 17, 7, 1, 31, 1, 28, 25, 12, 19, 29, 18, 15, 10]",100,500,15
156,0,496.0,5894,15.92259059999924,"[20, 17, 18, 1, 4, 2, 24, 17, 10, 14, 29, 19, 16, 20, 10, 18, 7, 28, 30, 32, 27, 6, 12, 16, 25, 25, 20, 28, 23, 4, 12, 25, 1]",100,500,16
157,500,524.0,6286,17.384946399999535,"[20, 17, 24, 1, 4, 31, 11, 0, 7, 22, 29, 19, 16, 27, 10, 18, 25, 28, 30, 26, 9, 6, 8, 2, 25, 13, 32, 5, 23, 23, 12, 3, 15]",100,500,16
158,0,489.0,6286,17.55882649999876,"[28, 29, 10, 7, 28, 32, 23, 0, 12, 2, 20, 0, 17, 10, 16, 21, 13, 32, 32, 12, 13, 3, 29, 3, 11, 29, 31, 14, 19, 2, 1, 6, 21]",100,500,17
159,500,518.0,6541,18.59968839999965,"[28, 14, 2, 7, 17, 22, 8, 5, 0, 24, 20, 31, 7, 25, 30, 21, 13, 9, 32, 12, 16, 3, 29, 22, 11, 26, 31, 12, 19, 23, 1, 6, 9]",100,500,17
160,0,492.0,6541,18.766257499999483,"[17, 18, 24, 12, 27, 15, 12, 8, 5, 9, 24, 26, 30, 32, 15, 29, 13, 25, 23, 16, 25, 18, 29, 9, 14, 24, 15, 1, 6, 14, 7, 15, 17]",100,500,18
161,500,523.0,7038,20.81233450000036,"[17, 5, 28, 12, 27, 15, 6, 8, 19, 30, 4, 26, 28, 32, 21, 29, 13, 25, 23, 32, 16, 0, 3, 9, 14, 24, 24, 1, 31, 18, 22, 15, 2]",100,500,18
162,0,489.0,7038,20.989181900000403,"[2, 1, 14, 11, 16, 6, 6, 3, 24, 1, 0, 1, 3, 30, 32, 15, 12, 16, 21, 20, 31, 19, 23, 1, 21, 19, 28, 20, 30, 24, 22, 9, 28]",100,500,19
163,500,522.0,7366,22.466676799998822,"[2, 22, 14, 11, 15, 25, 30, 8, 17, 26, 0, 27, 3, 0, 32, 29, 5, 16, 21, 7, 31, 19, 23, 4, 13, 9, 6, 20, 1, 24, 22, 10, 28]",100,500,19
164,0,493.0,7366,22.64081350000015,"[22, 24, 19, 29, 15, 17, 13, 11, 8, 11, 21, 29, 15, 13, 27, 0, 25, 0, 11, 9, 23, 29, 22, 8, 14, 1, 32, 16, 9, 21, 8, 1, 13]",100,500,20
165,500,521.0,7757,24.443943899999795,"[22, 24, 19, 29, 5, 30, 13, 17, 3, 7, 26, 29, 15, 13, 28, 6, 25, 0, 11, 9, 25, 1, 24, 8, 20, 12, 32, 16, 2, 21, 18, 4, 31]",100,500,20
166,0,489.0,7757,24.62399600000026,"[1, 31, 21, 8, 22, 15, 1, 3, 3, 10, 14, 11, 3, 21, 28, 10, 0, 7, 9, 16, 0, 8, 29, 16, 0, 29, 21, 31, 11, 4, 22, 29, 21]",100,500,21
167,500,523.0,8203,26.727276199999324,"[24, 27, 17, 6, 22, 15, 25, 30, 3, 10, 30, 20, 2, 12, 31, 26, 0, 19, 9, 16, 28, 8, 1, 23, 18, 29, 32, 23, 11, 4, 22, 7, 21]",100,500,21
168,0,494.0,8203,26.907739899999797,"[29, 3, 15, 17, 14, 31, 28, 27, 9, 25, 5, 17, 9, 2, 18, 5, 31, 24, 4, 27, 4, 8, 13, 21, 28, 9, 11, 7, 7, 29, 16, 10, 15]",100,500,22
169,500,519.0,8600,28.983259499998894,"[30, 3, 15, 18, 14, 31, 2, 6, 17, 25, 5, 17, 9, 32, 18, 5, 26, 24, 19, 12, 4, 8, 13, 21, 27, 22, 11, 7, 10, 29, 16, 8, 1]",100,500,22
170,0,488.0,8600,29.17292339999949,"[12, 29, 13, 28, 5, 11, 24, 23, 7, 10, 4, 17, 17, 23, 18, 25, 18, 10, 1, 16, 6, 9, 22, 19, 16, 13, 7, 7, 16, 1, 6, 27, 4]",100,500,23
171,500,518.0,8835,30.440147699999216,"[12, 24, 31, 28, 5, 11, 29, 14, 7, 9, 4, 2, 17, 32, 18, 2, 18, 10, 1, 3, 29, 9, 30, 19, 16, 13, 15, 6, 26, 22, 25, 27, 4]",100,500,23
172,0,487.0,8835,30.622289200000523,"[23, 9, 25, 0, 3, 23, 5, 5, 4, 8, 22, 3, 0, 27, 26, 15, 25, 17, 15, 23, 4, 0, 10, 3, 2, 24, 18, 19, 20, 31, 31, 28, 25]",100,500,24
173,500,520.0,9278,33.033217199999854,"[23, 9, 13, 1, 23, 14, 11, 5, 2, 4, 27, 18, 8, 31, 26, 28, 22, 17, 15, 12, 4, 0, 10, 3, 29, 24, 30, 19, 7, 31, 20, 32, 25]",100,500,24
174,0,479.0,9278,33.22443840000051,"[10, 20, 1, 18, 4, 22, 9, 28, 29, 15, 1, 31, 9, 15, 13, 31, 22, 4, 8, 23, 22, 25, 32, 25, 21, 9, 1, 20, 26, 26, 8, 6, 10]",100,500,25
175,500,521.0,9706,35.59473330000037,"[16, 18, 31, 23, 27, 24, 2, 28, 2, 14, 1, 1, 9, 19, 13, 7, 22, 26, 21, 8, 20, 25, 32, 30, 12, 5, 31, 20, 0, 15, 4, 6, 10]",100,500,25
176,0,492.0,9706,35.78779020000002,"[11, 23, 7, 1, 8, 32, 24, 12, 24, 26, 16, 29, 12, 7, 17, 15, 12, 18, 10, 26, 4, 24, 20, 17, 19, 5, 10, 30, 18, 22, 0, 9, 28]",100,500,26
177,500,523.0,10174,38.49173390000033,"[11, 23, 7, 17, 8, 2, 15, 30, 24, 13, 16, 23, 32, 12, 27, 4, 1, 18, 0, 26, 3, 8, 20, 25, 19, 5, 10, 6, 18, 22, 29, 31, 28]",100,500,26
178,0,476.0,10174,38.679000299998734,"[4, 32, 17, 13, 21, 12, 25, 26, 6, 26, 16, 7, 12, 20, 11, 1, 23, 25, 26, 6, 3, 18, 18, 16, 21, 19, 8, 12, 15, 25, 10, 8, 12]",100,500,27
179,500,521.0,10502,40.67492680000032,"[4, 10, 17, 13, 10, 28, 25, 2, 1, 26, 16, 7, 12, 15, 3, 31, 27, 25, 30, 6, 3, 18, 14, 11, 5, 19, 8, 13, 29, 9, 20, 22, 0]",100,500,27
180,0,489.0,10502,40.86948119999943,"[29, 25, 29, 15, 31, 17, 32, 18, 17, 25, 31, 29, 20, 18, 16, 5, 17, 4, 3, 2, 0, 1, 1, 19, 10, 25, 29, 6, 7, 6, 10, 24, 21]",100,500,28
181,500,522.0,10926,43.5539719999997,"[17, 2, 24, 13, 31, 20, 32, 4, 21, 0, 31, 29, 11, 18, 16, 5, 10, 1, 3, 23, 27, 30, 28, 19, 12, 25, 29, 6, 9, 15, 22, 8, 27]",100,500,28
182,0,489.0,10926,43.75577080000039,"[28, 25, 22, 5, 21, 29, 11, 19, 28, 28, 31, 24, 30, 24, 25, 4, 10, 4, 31, 30, 29, 8, 26, 10, 10, 21, 18, 28, 9, 6, 2, 21, 13]",100,500,29
183,500,521.0,11229,45.7590368000001,"[9, 12, 22, 0, 19, 29, 11, 23, 14, 28, 31, 24, 30, 1, 25, 4, 17, 4, 13, 31, 5, 15, 26, 3, 10, 21, 18, 0, 26, 32, 2, 21, 6]",100,500,29
184,0,493.0,11229,45.96173909999925,"[29, 20, 10, 20, 0, 20, 32, 9, 29, 18, 8, 0, 8, 25, 31, 1, 6, 30, 11, 29, 28, 28, 11, 28, 19, 27, 9, 25, 7, 26, 32, 28, 8]",100,500,30
185,500,519.0,11583,48.3603095999988,"[26, 21, 10, 20, 3, 20, 24, 9, 2, 18, 8, 0, 8, 25, 17, 31, 1, 30, 23, 29, 28, 13, 11, 16, 19, 27, 6, 15, 7, 26, 30, 5, 32]",100,500,30
186,0,492.0,11583,48.566252099999474,"[4, 23, 12, 21, 4, 18, 24, 9, 8, 21, 17, 10, 1, 7, 7, 26, 27, 13, 26, 0, 16, 16, 31, 18, 20, 10, 28, 7, 26, 10, 3, 9, 21]",100,500,31
187,500,521.0,12009,51.49278980000054,"[4, 2, 12, 21, 4, 18, 9, 32, 14, 29, 17, 10, 1, 5, 30, 30, 27, 13, 24, 0, 5, 16, 31, 6, 32, 22, 28, 7, 26, 23, 3, 15, 11]",100,500,31
188,0,506.0,12009,51.69080959999883,"[2, 23, 28, 9, 28, 21, 17, 15, 29, 24, 8, 11, 13, 28, 26, 4, 8, 30, 32, 17, 7, 9, 22, 8, 5, 16, 9, 31, 27, 26, 15, 3, 22]",100,500,32
189,500,521.0,12419,54.67868699999963,"[2, 10, 1, 6, 14, 21, 17, 25, 29, 24, 27, 11, 13, 7, 26, 4, 8, 30, 32, 17, 7, 9, 18, 5, 5, 16, 9, 31, 23, 26, 15, 3, 22]",100,500,32
190,0,484.0,12419,54.88246629999958,"[19, 15, 3, 29, 19, 4, 5, 4, 11, 28, 9, 22, 31, 10, 22, 30, 17, 30, 9, 25, 18, 18, 26, 9, 10, 10, 24, 5, 8, 26, 22, 4, 21]",100,500,33
191,500,524.0,12855,58.02480519999881,"[28, 13, 3, 27, 19, 21, 5, 1, 11, 6, 12, 14, 31, 18, 32, 2, 23, 30, 9, 25, 13, 17, 26, 7, 10, 20, 24, 15, 8, 29, 22, 4, 21]",100,500,33
192,0,485.0,12855,58.23895989999983,"[22, 31, 8, 8, 18, 9, 9, 27, 22, 5, 11, 2, 24, 23, 18, 6, 17, 23, 22, 5, 16, 4, 6, 6, 28, 16, 14, 12, 9, 32, 8, 26, 20]",100,500,34
193,500,520.0,13163,60.48801009999988,"[1, 31, 11, 8, 18, 16, 9, 27, 15, 11, 25, 8, 24, 3, 13, 2, 17, 23, 10, 7, 14, 4, 28, 19, 32, 29, 5, 12, 9, 18, 30, 26, 20]",100,500,34
194,0,490.0,13163,60.68896250000034,"[13, 8, 25, 24, 5, 24, 28, 32, 2, 25, 12, 11, 25, 12, 13, 10, 12, 3, 31, 4, 31, 29, 6, 7, 25, 15, 24, 20, 13, 6, 2, 23, 13]",100,500,35
195,500,521.0,13476,62.97973060000004,"[18, 9, 30, 26, 5, 29, 28, 32, 11, 19, 14, 11, 21, 8, 13, 1, 10, 3, 31, 4, 31, 17, 27, 7, 12, 15, 24, 20, 25, 6, 2, 23, 16]",100,500,35
196,0,495.0,13476,63.19038150000051,"[25, 30, 0, 23, 17, 32, 25, 19, 28, 6, 13, 6, 2, 28, 25, 2, 17, 5, 26, 2, 6, 26, 22, 3, 9, 14, 3, 9, 31, 22, 22, 7, 24]",100,500,36
197,500,523.0,13955,67.02617869999995,"[25, 30, 0, 23, 17, 32, 12, 16, 27, 8, 1, 21, 2, 7, 28, 19, 11, 5, 20, 15, 4, 26, 22, 6, 9, 14, 3, 9, 31, 1, 11, 18, 24]",100,500,36
198,0,505.0,13955,67.23327020000033,"[17, 28, 21, 1, 12, 1, 22, 4, 15, 18, 8, 10, 23, 16, 28, 17, 28, 26, 10, 29, 2, 14, 21, 2, 14, 29, 9, 7, 0, 24, 15, 32, 5]",100,500,37
199,500,522.0,14298,70.03953059999913,"[17, 8, 21, 1, 12, 27, 22, 4, 31, 18, 0, 10, 3, 16, 19, 9, 28, 25, 2, 29, 6, 14, 11, 2, 26, 29, 4, 7, 15, 24, 15, 32, 5]",100,500,37
200,0,501.0,14298,70.24566679999953,"[30, 14, 25, 16, 9, 12, 26, 1, 31, 5, 29, 9, 0, 8, 21, 14, 18, 16, 3, 8, 12, 24, 16, 5, 30, 29, 31, 23, 27, 22, 6, 6, 13]",100,500,38
201,500,521.0,14781,74.15562750000026,"[30, 14, 25, 19, 9, 15, 1, 26, 17, 2, 7, 32, 0, 4, 21, 14, 18, 25, 3, 20, 12, 24, 16, 5, 7, 29, 31, 23, 28, 22, 10, 6, 13]",100,500,38
202,0,495.0,14781,74.36122629999954,"[26, 0, 14, 16, 17, 18, 24, 22, 3, 14, 29, 25, 25, 13, 29, 17, 17, 9, 26, 3, 5, 9, 2, 20, 5, 16, 16, 8, 22, 20, 28, 15, 8]",100,500,39
203,500,520.0,15103,77.10290259999965,"[27, 0, 14, 31, 29, 19, 24, 22, 3, 14, 29, 4, 25, 23, 18, 17, 32, 9, 26, 26, 5, 10, 2, 20, 11, 13, 16, 8, 22, 12, 28, 15, 8]",100,500,39
204,0,491.0,15103,77.32439489999888,"[12, 31, 10, 10, 27, 23, 9, 4, 4, 18, 3, 11, 5, 13, 1, 0, 13, 5, 0, 18, 6, 15, 29, 24, 0, 23, 26, 18, 4, 2, 21, 28, 26]",100,500,40
205,500,521.0,15516,81.05966760000047,"[12, 31, 7, 16, 25, 23, 28, 17, 32, 18, 3, 31, 5, 8, 30, 0, 22, 5, 0, 22, 6, 15, 1, 24, 1, 23, 26, 29, 9, 2, 20, 27, 21]",100,500,40
206,0,495.0,15516,81.27819369999997,"[0, 11, 6, 12, 7, 15, 5, 18, 25, 9, 27, 4, 19, 27, 31, 11, 14, 28, 16, 5, 12, 20, 30, 14, 19, 24, 27, 20, 6, 3, 7, 28, 32]",100,500,41
207,500,522.0,16007,85.6227558999999,"[28, 21, 6, 12, 7, 24, 29, 18, 25, 9, 20, 3, 1, 27, 31, 11, 13, 0, 16, 5, 1, 15, 30, 14, 19, 32, 2, 14, 3, 17, 23, 8, 22]",100,500,41
208,0,484.0,16007,85.84625179999966,"[27, 30, 5, 8, 16, 11, 14, 25, 7, 18, 4, 8, 18, 14, 1, 20, 10, 20, 15, 27, 29, 29, 20, 26, 8, 32, 8, 27, 19, 32, 23, 20, 14]",100,500,42
209,500,520.0,16332,88.80576250000013,"[2, 30, 15, 7, 16, 11, 14, 25, 7, 18, 4, 8, 26, 0, 9, 20, 2, 12, 3, 29, 31, 22, 10, 26, 5, 32, 15, 27, 19, 1, 23, 6, 24]",100,500,42
210,0,479.0,16332,89.04412919999959,"[20, 0, 23, 0, 25, 13, 6, 25, 0, 0, 21, 14, 6, 20, 15, 16, 32, 3, 14, 14, 15, 0, 6, 12, 20, 10, 24, 5, 30, 30, 14, 29, 6]",100,500,43
211,500,519.0,16746,92.76802739999948,"[20, 15, 5, 9, 11, 13, 21, 25, 30, 0, 27, 14, 6, 23, 15, 8, 32, 4, 22, 16, 31, 26, 6, 12, 2, 21, 24, 17, 30, 28, 4, 29, 1]",100,500,43
