,Iteration,Time,Fitness,FEvals,use_fast_mimic,Population Size,Keep Percent,max_iters
444,74,22.619441300000005,505.0,7575.0,True,100,0.1,200
445,75,22.918214200000023,505.0,7676.0,True,100,0.1,200
446,76,23.224979099999985,505.0,7777.0,True,100,0.1,200
447,77,23.530442499999992,505.0,7878.0,True,100,0.1,200
448,78,23.830725400000006,505.0,7979.0,True,100,0.1,200
449,79,24.1316109,505.0,8080.0,True,100,0.1,200
450,80,24.431973099999993,505.0,8181.0,True,100,0.1,200
451,81,24.73159320000002,505.0,8282.0,True,100,0.1,200
452,82,25.044494799999995,505.0,8383.0,True,100,0.1,200
453,83,25.346452499999998,505.0,8484.0,True,100,0.1,200
454,84,25.64630840000001,505.0,8585.0,True,100,0.1,200
455,85,25.9464878,505.0,8686.0,True,100,0.1,200
456,86,26.246777899999984,505.0,8787.0,True,100,0.1,200
457,87,26.54714580000001,505.0,8888.0,True,100,0.1,200
458,88,26.85581780000001,505.0,8989.0,True,100,0.1,200
459,89,27.156666200000018,505.0,9090.0,True,100,0.1,200
460,90,27.465330300000005,505.0,9191.0,True,100,0.1,200
461,91,27.776498800000013,505.0,9292.0,True,100,0.1,200
462,92,28.089536199999998,505.0,9393.0,True,100,0.1,200
463,93,28.403224599999987,505.0,9494.0,True,100,0.1,200
464,94,28.712856199999976,505.0,9595.0,True,100,0.1,200
465,95,29.02263579999999,505.0,9696.0,True,100,0.1,200
466,96,29.334352799999976,505.0,9797.0,True,100,0.1,200
467,97,29.6471176,505.0,9898.0,True,100,0.1,200
468,98,29.95918419999998,505.0,9999.0,True,100,0.1,200
469,99,30.26590970000001,505.0,10100.0,True,100,0.1,200
470,100,30.57450560000001,505.0,10201.0,True,100,0.1,200
471,101,30.875616700000023,505.0,10302.0,True,100,0.1,200
472,0,0.024818400000015117,489.0,100.0,True,100,0.4,200
473,1,0.2774008999999751,505.0,202.0,True,100,0.4,200
474,2,0.5164436000000023,505.0,303.0,True,100,0.4,200
475,3,0.815438400000005,506.0,405.0,True,100,0.4,200
476,4,1.118552799999975,506.0,506.0,True,100,0.4,200
477,5,1.4283224999999788,506.0,607.0,True,100,0.4,200
478,6,1.7405145000000175,506.0,708.0,True,100,0.4,200
479,7,2.0568413000000305,506.0,809.0,True,100,0.4,200
480,8,2.372755400000017,506.0,910.0,True,100,0.4,200
481,9,2.6871868000000063,506.0,1011.0,True,100,0.4,200
482,10,3.0010434000000146,506.0,1112.0,True,100,0.4,200
483,11,3.312162600000022,506.0,1213.0,True,100,0.4,200
484,12,3.620603899999992,506.0,1314.0,True,100,0.4,200
485,13,3.92541540000002,506.0,1415.0,True,100,0.4,200
486,14,4.22859729999999,506.0,1516.0,True,100,0.4,200
487,15,4.532688399999984,506.0,1617.0,True,100,0.4,200
488,16,4.837232299999982,506.0,1718.0,True,100,0.4,200
489,17,5.138787900000011,506.0,1819.0,True,100,0.4,200
490,18,5.441929099999982,506.0,1920.0,True,100,0.4,200
491,19,5.743687899999998,506.0,2021.0,True,100,0.4,200
492,20,6.044288900000026,506.0,2122.0,True,100,0.4,200
493,21,6.348792000000003,506.0,2223.0,True,100,0.4,200
494,22,6.6525131000000215,506.0,2324.0,True,100,0.4,200
495,23,6.95599500000003,506.0,2425.0,True,100,0.4,200
496,24,7.258268600000008,506.0,2526.0,True,100,0.4,200
497,25,7.570267399999977,506.0,2627.0,True,100,0.4,200
498,26,7.891043400000001,506.0,2728.0,True,100,0.4,200
499,27,8.204744300000016,506.0,2829.0,True,100,0.4,200
500,28,8.516372499999989,506.0,2930.0,True,100,0.4,200
501,29,8.830199100000016,506.0,3031.0,True,100,0.4,200
502,30,9.140926700000023,506.0,3132.0,True,100,0.4,200
503,31,9.44408450000003,506.0,3233.0,True,100,0.4,200
504,32,9.756087499999978,506.0,3334.0,True,100,0.4,200
505,33,10.068403999999987,506.0,3435.0,True,100,0.4,200
506,34,10.382993399999975,506.0,3536.0,True,100,0.4,200
507,35,10.700056500000017,506.0,3637.0,True,100,0.4,200
508,36,11.015081199999997,506.0,3738.0,True,100,0.4,200
509,37,11.326199099999997,506.0,3839.0,True,100,0.4,200
510,38,11.638884700000006,506.0,3940.0,True,100,0.4,200
511,39,11.95195910000001,506.0,4041.0,True,100,0.4,200
512,40,12.266425099999992,506.0,4142.0,True,100,0.4,200
513,41,12.575243100000023,506.0,4243.0,True,100,0.4,200
514,42,12.88848250000001,506.0,4344.0,True,100,0.4,200
515,43,13.199512599999991,506.0,4445.0,True,100,0.4,200
516,44,13.50727599999999,506.0,4546.0,True,100,0.4,200
517,45,13.81144039999998,506.0,4647.0,True,100,0.4,200
518,46,14.120800000000031,506.0,4748.0,True,100,0.4,200
519,47,14.42836520000003,506.0,4849.0,True,100,0.4,200
520,48,14.733302200000026,506.0,4950.0,True,100,0.4,200
521,49,15.032329000000004,506.0,5051.0,True,100,0.4,200
522,50,15.333203000000026,506.0,5152.0,True,100,0.4,200
523,51,15.632793900000024,506.0,5253.0,True,100,0.4,200
524,52,15.931175800000005,506.0,5354.0,True,100,0.4,200
525,53,16.230502699999988,506.0,5455.0,True,100,0.4,200
526,54,16.530504699999995,506.0,5556.0,True,100,0.4,200
527,55,16.829985399999998,506.0,5657.0,True,100,0.4,200
528,56,17.130113800000004,506.0,5758.0,True,100,0.4,200
529,57,17.429813500000023,506.0,5859.0,True,100,0.4,200
530,58,17.732058600000016,506.0,5960.0,True,100,0.4,200
531,59,18.03192919999998,506.0,6061.0,True,100,0.4,200
532,60,18.33371790000001,506.0,6162.0,True,100,0.4,200
533,61,18.6357261,506.0,6263.0,True,100,0.4,200
534,62,18.944338000000016,506.0,6364.0,True,100,0.4,200
535,63,19.25430019999999,506.0,6465.0,True,100,0.4,200
536,64,19.55778220000002,506.0,6566.0,True,100,0.4,200
537,65,19.864041299999997,506.0,6667.0,True,100,0.4,200
538,66,20.176930400000003,506.0,6768.0,True,100,0.4,200
539,67,20.480454399999985,506.0,6869.0,True,100,0.4,200
540,68,20.786877600000025,506.0,6970.0,True,100,0.4,200
541,69,21.099986399999977,506.0,7071.0,True,100,0.4,200
542,70,21.408683699999983,506.0,7172.0,True,100,0.4,200
543,71,21.71415350000001,506.0,7273.0,True,100,0.4,200
544,72,22.016166399999975,506.0,7374.0,True,100,0.4,200
545,73,22.31899900000002,506.0,7475.0,True,100,0.4,200
546,74,22.619441300000005,506.0,7576.0,True,100,0.4,200
547,75,22.918214200000023,506.0,7677.0,True,100,0.4,200
548,76,23.224979099999985,506.0,7778.0,True,100,0.4,200
549,77,23.530442499999992,506.0,7879.0,True,100,0.4,200
550,78,23.830725400000006,506.0,7980.0,True,100,0.4,200
551,79,24.1316109,506.0,8081.0,True,100,0.4,200
552,80,24.431973099999993,506.0,8182.0,True,100,0.4,200
553,81,24.73159320000002,506.0,8283.0,True,100,0.4,200
554,82,25.044494799999995,506.0,8384.0,True,100,0.4,200
555,83,25.346452499999998,506.0,8485.0,True,100,0.4,200
556,84,25.64630840000001,506.0,8586.0,True,100,0.4,200
557,85,25.9464878,507.0,8688.0,True,100,0.4,200
558,86,26.246777899999984,507.0,8789.0,True,100,0.4,200
559,87,26.54714580000001,507.0,8890.0,True,100,0.4,200
560,88,26.85581780000001,507.0,8991.0,True,100,0.4,200
561,89,27.156666200000018,507.0,9092.0,True,100,0.4,200
562,90,27.465330300000005,507.0,9193.0,True,100,0.4,200
563,91,27.776498800000013,507.0,9294.0,True,100,0.4,200
564,92,28.089536199999998,507.0,9395.0,True,100,0.4,200
565,93,28.403224599999987,507.0,9496.0,True,100,0.4,200
566,94,28.712856199999976,507.0,9597.0,True,100,0.4,200
567,95,29.02263579999999,507.0,9698.0,True,100,0.4,200
568,96,29.334352799999976,507.0,9799.0,True,100,0.4,200
569,97,29.6471176,507.0,9900.0,True,100,0.4,200
570,98,29.95918419999998,507.0,10001.0,True,100,0.4,200
571,99,30.26590970000001,507.0,10102.0,True,100,0.4,200
572,100,30.57450560000001,507.0,10203.0,True,100,0.4,200
573,101,30.875616700000023,507.0,10304.0,True,100,0.4,200
574,102,0.023711999999989075,507.0,10405.0,True,100,0.4,200
575,103,0.29638610000000654,507.0,10506.0,True,100,0.4,200
576,104,0.5708210000000236,507.0,10607.0,True,100,0.4,200
577,105,0.8360238000000209,507.0,10708.0,True,100,0.4,200
578,106,1.096135400000037,507.0,10809.0,True,100,0.4,200
579,107,1.3539034000000356,507.0,10910.0,True,100,0.4,200
580,108,1.654137999999989,507.0,11011.0,True,100,0.4,200
581,109,1.9558367000000203,507.0,11112.0,True,100,0.4,200
582,110,2.2642720000000054,507.0,11213.0,True,100,0.4,200
583,111,2.571655700000008,507.0,11314.0,True,100,0.4,200
584,112,2.8806147999999894,507.0,11415.0,True,100,0.4,200
585,113,3.184278500000005,507.0,11516.0,True,100,0.4,200
586,114,3.4859189000000015,507.0,11617.0,True,100,0.4,200
587,115,3.7886970000000133,507.0,11718.0,True,100,0.4,200
588,116,4.090718200000026,507.0,11819.0,True,100,0.4,200
589,117,4.404339600000014,507.0,11920.0,True,100,0.4,200
590,118,4.720878599999992,507.0,12021.0,True,100,0.4,200
591,119,5.033023100000037,507.0,12122.0,True,100,0.4,200
592,120,5.343784000000028,507.0,12223.0,True,100,0.4,200
593,121,5.662764299999992,507.0,12324.0,True,100,0.4,200
594,122,5.978111200000001,507.0,12425.0,True,100,0.4,200
595,123,6.290586399999995,507.0,12526.0,True,100,0.4,200
596,124,6.559202700000014,507.0,12627.0,True,100,0.4,200
597,125,6.823797300000024,507.0,12728.0,True,100,0.4,200
598,126,7.111263300000019,507.0,12829.0,True,100,0.4,200
599,127,7.391145499999993,507.0,12930.0,True,100,0.4,200
600,128,7.664618899999994,507.0,13031.0,True,100,0.4,200
601,129,7.951592400000038,507.0,13132.0,True,100,0.4,200
602,130,8.224949100000003,507.0,13233.0,True,100,0.4,200
603,131,8.504164100000025,507.0,13334.0,True,100,0.4,200
604,132,8.811896999999988,507.0,13435.0,True,100,0.4,200
605,133,9.083733400000028,507.0,13536.0,True,100,0.4,200
606,134,9.36736110000004,507.0,13637.0,True,100,0.4,200
607,135,9.694240400000012,507.0,13738.0,True,100,0.4,200
608,136,9.999426599999993,507.0,13839.0,True,100,0.4,200
609,137,10.302983100000006,507.0,13940.0,True,100,0.4,200
610,138,10.618744600000014,507.0,14041.0,True,100,0.4,200
611,139,10.9301332,507.0,14142.0,True,100,0.4,200
612,140,11.245499400000028,507.0,14243.0,True,100,0.4,200
613,141,11.55713750000001,507.0,14344.0,True,100,0.4,200
614,142,11.887614000000042,507.0,14445.0,True,100,0.4,200
615,143,12.191112000000032,507.0,14546.0,True,100,0.4,200
616,144,12.497521600000027,507.0,14647.0,True,100,0.4,200
617,145,12.808418000000017,507.0,14748.0,True,100,0.4,200
618,146,13.121325200000001,507.0,14849.0,True,100,0.4,200
619,147,13.422368300000016,507.0,14950.0,True,100,0.4,200
620,148,13.721759500000019,507.0,15051.0,True,100,0.4,200
621,149,14.035499200000004,507.0,15152.0,True,100,0.4,200
622,150,14.337648699999988,507.0,15253.0,True,100,0.4,200
623,151,14.64931290000004,507.0,15354.0,True,100,0.4,200
624,152,14.959096299999999,507.0,15455.0,True,100,0.4,200
625,153,15.265602699999988,507.0,15556.0,True,100,0.4,200
626,154,15.60783090000001,507.0,15657.0,True,100,0.4,200
627,155,15.94088690000001,507.0,15758.0,True,100,0.4,200
628,156,16.259898700000008,507.0,15859.0,True,100,0.4,200
629,157,16.589867200000015,507.0,15960.0,True,100,0.4,200
630,158,16.909359999999992,507.0,16061.0,True,100,0.4,200
631,159,17.24892010000002,507.0,16162.0,True,100,0.4,200
632,160,17.57328560000002,507.0,16263.0,True,100,0.4,200
633,161,17.90280469999999,507.0,16364.0,True,100,0.4,200
634,162,18.25297549999999,507.0,16465.0,True,100,0.4,200
635,163,18.59055890000002,507.0,16566.0,True,100,0.4,200
636,164,18.906703100000016,507.0,16667.0,True,100,0.4,200
637,165,19.225148400000023,507.0,16768.0,True,100,0.4,200
638,166,19.538140800000008,507.0,16869.0,True,100,0.4,200
639,167,19.85178769999999,507.0,16970.0,True,100,0.4,200
640,168,20.157876299999998,507.0,17071.0,True,100,0.4,200
641,169,20.467457500000023,507.0,17172.0,True,100,0.4,200
642,170,20.77452550000004,507.0,17273.0,True,100,0.4,200
643,171,21.093224099999986,507.0,17374.0,True,100,0.4,200
644,172,21.408300800000006,507.0,17475.0,True,100,0.4,200
645,173,21.722836200000017,507.0,17576.0,True,100,0.4,200
646,174,22.03909200000004,507.0,17677.0,True,100,0.4,200
647,175,22.356644300000028,507.0,17778.0,True,100,0.4,200
648,176,22.668154300000026,507.0,17879.0,True,100,0.4,200
649,177,22.98542930000002,507.0,17980.0,True,100,0.4,200
650,178,23.30120820000002,507.0,18081.0,True,100,0.4,200
651,179,23.61637619999999,507.0,18182.0,True,100,0.4,200
652,180,23.9208792,507.0,18283.0,True,100,0.4,200
653,181,24.22634690000001,507.0,18384.0,True,100,0.4,200
654,182,24.54397879999999,507.0,18485.0,True,100,0.4,200
655,183,24.855802700000027,507.0,18586.0,True,100,0.4,200
656,184,25.17275970000003,507.0,18687.0,True,100,0.4,200
657,185,25.488637200000028,507.0,18788.0,True,100,0.4,200
658,0,0.024818400000015117,489.0,100.0,True,100,0.8,200
659,1,0.2774008999999751,502.0,202.0,True,100,0.8,200
660,2,0.5164436000000023,502.0,303.0,True,100,0.8,200
661,3,0.815438400000005,504.0,405.0,True,100,0.8,200
662,4,1.118552799999975,504.0,506.0,True,100,0.8,200
663,5,1.4283224999999788,504.0,607.0,True,100,0.8,200
664,6,1.7405145000000175,505.0,709.0,True,100,0.8,200
665,7,2.0568413000000305,506.0,811.0,True,100,0.8,200
666,8,2.372755400000017,506.0,912.0,True,100,0.8,200
667,9,2.6871868000000063,506.0,1013.0,True,100,0.8,200
668,10,3.0010434000000146,506.0,1114.0,True,100,0.8,200
669,11,3.312162600000022,506.0,1215.0,True,100,0.8,200
670,12,3.620603899999992,506.0,1316.0,True,100,0.8,200
671,13,3.92541540000002,506.0,1417.0,True,100,0.8,200
672,14,4.22859729999999,506.0,1518.0,True,100,0.8,200
673,15,4.532688399999984,506.0,1619.0,True,100,0.8,200
674,16,4.837232299999982,506.0,1720.0,True,100,0.8,200
675,17,5.138787900000011,506.0,1821.0,True,100,0.8,200
676,18,5.441929099999982,506.0,1922.0,True,100,0.8,200
677,19,5.743687899999998,506.0,2023.0,True,100,0.8,200
678,20,6.044288900000026,506.0,2124.0,True,100,0.8,200
679,21,6.348792000000003,506.0,2225.0,True,100,0.8,200
680,22,6.6525131000000215,506.0,2326.0,True,100,0.8,200
681,23,6.95599500000003,506.0,2427.0,True,100,0.8,200
682,24,7.258268600000008,506.0,2528.0,True,100,0.8,200
683,25,7.570267399999977,506.0,2629.0,True,100,0.8,200
684,26,7.891043400000001,506.0,2730.0,True,100,0.8,200
685,27,8.204744300000016,506.0,2831.0,True,100,0.8,200
686,28,8.516372499999989,506.0,2932.0,True,100,0.8,200
687,29,8.830199100000016,506.0,3033.0,True,100,0.8,200
688,30,9.140926700000023,506.0,3134.0,True,100,0.8,200
689,31,9.44408450000003,506.0,3235.0,True,100,0.8,200
690,32,9.756087499999978,506.0,3336.0,True,100,0.8,200
691,33,10.068403999999987,506.0,3437.0,True,100,0.8,200
692,34,10.382993399999975,506.0,3538.0,True,100,0.8,200
693,35,10.700056500000017,506.0,3639.0,True,100,0.8,200
694,36,11.015081199999997,506.0,3740.0,True,100,0.8,200
695,37,11.326199099999997,506.0,3841.0,True,100,0.8,200
696,38,11.638884700000006,506.0,3942.0,True,100,0.8,200
697,39,11.95195910000001,506.0,4043.0,True,100,0.8,200
698,40,12.266425099999992,506.0,4144.0,True,100,0.8,200
699,41,12.575243100000023,506.0,4245.0,True,100,0.8,200
700,42,12.88848250000001,506.0,4346.0,True,100,0.8,200
701,43,13.199512599999991,506.0,4447.0,True,100,0.8,200
702,44,13.50727599999999,506.0,4548.0,True,100,0.8,200
703,45,13.81144039999998,506.0,4649.0,True,100,0.8,200
704,46,14.120800000000031,506.0,4750.0,True,100,0.8,200
705,47,14.42836520000003,506.0,4851.0,True,100,0.8,200
706,48,14.733302200000026,506.0,4952.0,True,100,0.8,200
707,49,15.032329000000004,506.0,5053.0,True,100,0.8,200
708,50,15.333203000000026,506.0,5154.0,True,100,0.8,200
709,51,15.632793900000024,506.0,5255.0,True,100,0.8,200
710,52,15.931175800000005,506.0,5356.0,True,100,0.8,200
711,53,16.230502699999988,506.0,5457.0,True,100,0.8,200
712,54,16.530504699999995,506.0,5558.0,True,100,0.8,200
713,55,16.829985399999998,506.0,5659.0,True,100,0.8,200
714,56,17.130113800000004,506.0,5760.0,True,100,0.8,200
715,57,17.429813500000023,506.0,5861.0,True,100,0.8,200
716,58,17.732058600000016,506.0,5962.0,True,100,0.8,200
717,59,18.03192919999998,506.0,6063.0,True,100,0.8,200
718,60,18.33371790000001,506.0,6164.0,True,100,0.8,200
719,61,18.6357261,506.0,6265.0,True,100,0.8,200
720,62,18.944338000000016,506.0,6366.0,True,100,0.8,200
721,63,19.25430019999999,506.0,6467.0,True,100,0.8,200
722,64,19.55778220000002,506.0,6568.0,True,100,0.8,200
723,65,19.864041299999997,506.0,6669.0,True,100,0.8,200
724,66,20.176930400000003,506.0,6770.0,True,100,0.8,200
725,67,20.480454399999985,506.0,6871.0,True,100,0.8,200
726,68,20.786877600000025,506.0,6972.0,True,100,0.8,200
727,69,21.099986399999977,506.0,7073.0,True,100,0.8,200
728,70,21.408683699999983,506.0,7174.0,True,100,0.8,200
729,71,21.71415350000001,506.0,7275.0,True,100,0.8,200
730,72,22.016166399999975,506.0,7376.0,True,100,0.8,200
731,73,22.31899900000002,506.0,7477.0,True,100,0.8,200
732,74,22.619441300000005,506.0,7578.0,True,100,0.8,200
733,75,22.918214200000023,506.0,7679.0,True,100,0.8,200
734,76,23.224979099999985,506.0,7780.0,True,100,0.8,200
735,77,23.530442499999992,506.0,7881.0,True,100,0.8,200
736,78,23.830725400000006,506.0,7982.0,True,100,0.8,200
737,79,24.1316109,506.0,8083.0,True,100,0.8,200
738,80,24.431973099999993,506.0,8184.0,True,100,0.8,200
739,81,24.73159320000002,506.0,8285.0,True,100,0.8,200
740,82,25.044494799999995,506.0,8386.0,True,100,0.8,200
741,83,25.346452499999998,506.0,8487.0,True,100,0.8,200
742,84,25.64630840000001,506.0,8588.0,True,100,0.8,200
743,85,25.9464878,506.0,8689.0,True,100,0.8,200
744,86,26.246777899999984,506.0,8790.0,True,100,0.8,200
745,87,26.54714580000001,506.0,8891.0,True,100,0.8,200
746,88,26.85581780000001,506.0,8992.0,True,100,0.8,200
747,89,27.156666200000018,506.0,9093.0,True,100,0.8,200
748,90,27.465330300000005,506.0,9194.0,True,100,0.8,200
749,91,27.776498800000013,506.0,9295.0,True,100,0.8,200
750,92,28.089536199999998,506.0,9396.0,True,100,0.8,200
751,93,28.403224599999987,506.0,9497.0,True,100,0.8,200
752,94,28.712856199999976,506.0,9598.0,True,100,0.8,200
753,95,29.02263579999999,506.0,9699.0,True,100,0.8,200
754,96,29.334352799999976,506.0,9800.0,True,100,0.8,200
755,97,29.6471176,506.0,9901.0,True,100,0.8,200
756,98,29.95918419999998,506.0,10002.0,True,100,0.8,200
757,99,30.26590970000001,506.0,10103.0,True,100,0.8,200
758,100,30.57450560000001,506.0,10204.0,True,100,0.8,200
759,101,30.875616700000023,506.0,10305.0,True,100,0.8,200
760,102,0.023711999999989075,506.0,10406.0,True,100,0.8,200
761,103,0.29638610000000654,506.0,10507.0,True,100,0.8,200
762,104,0.5708210000000236,506.0,10608.0,True,100,0.8,200
763,105,0.8360238000000209,506.0,10709.0,True,100,0.8,200
764,106,1.096135400000037,506.0,10810.0,True,100,0.8,200
765,107,1.3539034000000356,506.0,10911.0,True,100,0.8,200
766,0,0.024818400000015117,489.0,200.0,True,200,0.1,200
767,1,0.2774008999999751,507.0,402.0,True,200,0.1,200
768,2,0.5164436000000023,507.0,603.0,True,200,0.1,200
769,3,0.815438400000005,507.0,804.0,True,200,0.1,200
770,4,1.118552799999975,507.0,1005.0,True,200,0.1,200
771,5,1.4283224999999788,507.0,1206.0,True,200,0.1,200
772,6,1.7405145000000175,507.0,1407.0,True,200,0.1,200
773,7,2.0568413000000305,507.0,1608.0,True,200,0.1,200
774,8,2.372755400000017,507.0,1809.0,True,200,0.1,200
775,9,2.6871868000000063,507.0,2010.0,True,200,0.1,200
776,10,3.0010434000000146,507.0,2211.0,True,200,0.1,200
777,11,3.312162600000022,507.0,2412.0,True,200,0.1,200
778,12,3.620603899999992,507.0,2613.0,True,200,0.1,200
779,13,3.92541540000002,507.0,2814.0,True,200,0.1,200
780,14,4.22859729999999,507.0,3015.0,True,200,0.1,200
781,15,4.532688399999984,507.0,3216.0,True,200,0.1,200
782,16,4.837232299999982,507.0,3417.0,True,200,0.1,200
783,17,5.138787900000011,507.0,3618.0,True,200,0.1,200
784,18,5.441929099999982,507.0,3819.0,True,200,0.1,200
785,19,5.743687899999998,507.0,4020.0,True,200,0.1,200
786,20,6.044288900000026,507.0,4221.0,True,200,0.1,200
787,21,6.348792000000003,507.0,4422.0,True,200,0.1,200
788,22,6.6525131000000215,507.0,4623.0,True,200,0.1,200
789,23,6.95599500000003,507.0,4824.0,True,200,0.1,200
790,24,7.258268600000008,507.0,5025.0,True,200,0.1,200
791,25,7.570267399999977,507.0,5226.0,True,200,0.1,200
792,26,7.891043400000001,507.0,5427.0,True,200,0.1,200
793,27,8.204744300000016,507.0,5628.0,True,200,0.1,200
794,28,8.516372499999989,507.0,5829.0,True,200,0.1,200
795,29,8.830199100000016,507.0,6030.0,True,200,0.1,200
796,30,9.140926700000023,507.0,6231.0,True,200,0.1,200
797,31,9.44408450000003,507.0,6432.0,True,200,0.1,200
798,32,9.756087499999978,507.0,6633.0,True,200,0.1,200
799,33,10.068403999999987,507.0,6834.0,True,200,0.1,200
800,34,10.382993399999975,507.0,7035.0,True,200,0.1,200
801,35,10.700056500000017,507.0,7236.0,True,200,0.1,200
802,36,11.015081199999997,507.0,7437.0,True,200,0.1,200
803,37,11.326199099999997,507.0,7638.0,True,200,0.1,200
804,38,11.638884700000006,507.0,7839.0,True,200,0.1,200
805,39,11.95195910000001,507.0,8040.0,True,200,0.1,200
806,40,12.266425099999992,507.0,8241.0,True,200,0.1,200
807,41,12.575243100000023,507.0,8442.0,True,200,0.1,200
808,42,12.88848250000001,507.0,8643.0,True,200,0.1,200
809,43,13.199512599999991,507.0,8844.0,True,200,0.1,200
810,44,13.50727599999999,507.0,9045.0,True,200,0.1,200
811,45,13.81144039999998,507.0,9246.0,True,200,0.1,200
812,46,14.120800000000031,507.0,9447.0,True,200,0.1,200
813,47,14.42836520000003,507.0,9648.0,True,200,0.1,200
814,48,14.733302200000026,507.0,9849.0,True,200,0.1,200
815,49,15.032329000000004,507.0,10050.0,True,200,0.1,200
816,50,15.333203000000026,507.0,10251.0,True,200,0.1,200
817,51,15.632793900000024,507.0,10452.0,True,200,0.1,200
818,52,15.931175800000005,507.0,10653.0,True,200,0.1,200
819,53,16.230502699999988,507.0,10854.0,True,200,0.1,200
820,54,16.530504699999995,507.0,11055.0,True,200,0.1,200
821,55,16.829985399999998,507.0,11256.0,True,200,0.1,200
822,56,17.130113800000004,507.0,11457.0,True,200,0.1,200
823,57,17.429813500000023,507.0,11658.0,True,200,0.1,200
824,58,17.732058600000016,507.0,11859.0,True,200,0.1,200
825,59,18.03192919999998,507.0,12060.0,True,200,0.1,200
826,60,18.33371790000001,507.0,12261.0,True,200,0.1,200
827,61,18.6357261,507.0,12462.0,True,200,0.1,200
828,62,18.944338000000016,507.0,12663.0,True,200,0.1,200
829,63,19.25430019999999,507.0,12864.0,True,200,0.1,200
830,64,19.55778220000002,507.0,13065.0,True,200,0.1,200
831,65,19.864041299999997,507.0,13266.0,True,200,0.1,200
832,66,20.176930400000003,507.0,13467.0,True,200,0.1,200
833,67,20.480454399999985,507.0,13668.0,True,200,0.1,200
834,68,20.786877600000025,507.0,13869.0,True,200,0.1,200
835,69,21.099986399999977,507.0,14070.0,True,200,0.1,200
836,70,21.408683699999983,507.0,14271.0,True,200,0.1,200
837,71,21.71415350000001,507.0,14472.0,True,200,0.1,200
838,72,22.016166399999975,507.0,14673.0,True,200,0.1,200
839,73,22.31899900000002,507.0,14874.0,True,200,0.1,200
840,74,22.619441300000005,507.0,15075.0,True,200,0.1,200
841,75,22.918214200000023,507.0,15276.0,True,200,0.1,200
842,76,23.224979099999985,507.0,15477.0,True,200,0.1,200
843,77,23.530442499999992,507.0,15678.0,True,200,0.1,200
844,78,23.830725400000006,507.0,15879.0,True,200,0.1,200
845,79,24.1316109,507.0,16080.0,True,200,0.1,200
846,80,24.431973099999993,507.0,16281.0,True,200,0.1,200
847,81,24.73159320000002,507.0,16482.0,True,200,0.1,200
848,82,25.044494799999995,507.0,16683.0,True,200,0.1,200
849,83,25.346452499999998,507.0,16884.0,True,200,0.1,200
850,84,25.64630840000001,507.0,17085.0,True,200,0.1,200
851,85,25.9464878,507.0,17286.0,True,200,0.1,200
852,86,26.246777899999984,507.0,17487.0,True,200,0.1,200
853,87,26.54714580000001,507.0,17688.0,True,200,0.1,200
854,88,26.85581780000001,507.0,17889.0,True,200,0.1,200
855,89,27.156666200000018,507.0,18090.0,True,200,0.1,200
856,90,27.465330300000005,507.0,18291.0,True,200,0.1,200
857,91,27.776498800000013,507.0,18492.0,True,200,0.1,200
858,92,28.089536199999998,507.0,18693.0,True,200,0.1,200
859,93,28.403224599999987,507.0,18894.0,True,200,0.1,200
860,94,28.712856199999976,507.0,19095.0,True,200,0.1,200
861,95,29.02263579999999,507.0,19296.0,True,200,0.1,200
862,96,29.334352799999976,507.0,19497.0,True,200,0.1,200
863,97,29.6471176,507.0,19698.0,True,200,0.1,200
864,98,29.95918419999998,507.0,19899.0,True,200,0.1,200
865,99,30.26590970000001,507.0,20100.0,True,200,0.1,200
866,100,30.57450560000001,507.0,20301.0,True,200,0.1,200
867,101,30.875616700000023,507.0,20502.0,True,200,0.1,200
868,0,0.024818400000015117,489.0,200.0,True,200,0.4,200
869,1,0.2774008999999751,504.0,402.0,True,200,0.4,200
870,2,0.5164436000000023,511.0,604.0,True,200,0.4,200
871,3,0.815438400000005,511.0,805.0,True,200,0.4,200
872,4,1.118552799999975,511.0,1006.0,True,200,0.4,200
873,5,1.4283224999999788,511.0,1207.0,True,200,0.4,200
874,6,1.7405145000000175,511.0,1408.0,True,200,0.4,200
875,7,2.0568413000000305,511.0,1609.0,True,200,0.4,200
876,8,2.372755400000017,511.0,1810.0,True,200,0.4,200
877,9,2.6871868000000063,512.0,2012.0,True,200,0.4,200
878,10,3.0010434000000146,512.0,2213.0,True,200,0.4,200
879,11,3.312162600000022,512.0,2414.0,True,200,0.4,200
880,12,3.620603899999992,512.0,2615.0,True,200,0.4,200
881,13,3.92541540000002,512.0,2816.0,True,200,0.4,200
882,14,4.22859729999999,512.0,3017.0,True,200,0.4,200
883,15,4.532688399999984,512.0,3218.0,True,200,0.4,200
884,16,4.837232299999982,512.0,3419.0,True,200,0.4,200
885,17,5.138787900000011,512.0,3620.0,True,200,0.4,200
886,18,5.441929099999982,512.0,3821.0,True,200,0.4,200
887,19,5.743687899999998,512.0,4022.0,True,200,0.4,200
888,20,6.044288900000026,512.0,4223.0,True,200,0.4,200
889,21,6.348792000000003,512.0,4424.0,True,200,0.4,200
890,22,6.6525131000000215,512.0,4625.0,True,200,0.4,200
891,23,6.95599500000003,512.0,4826.0,True,200,0.4,200
892,24,7.258268600000008,512.0,5027.0,True,200,0.4,200
893,25,7.570267399999977,512.0,5228.0,True,200,0.4,200
