,Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters
409,5,0.08248410000010153,3976.3402027615066,2407.0,400,0.25,100
410,6,0.09518479999996998,3981.734963691078,2809.0,400,0.25,100
411,7,0.1083997000000636,3981.734963691078,3210.0,400,0.25,100
412,8,0.12341650000007576,3981.734963691078,3611.0,400,0.25,100
413,9,0.13929720000010093,4013.5917075059683,4013.0,400,0.25,100
414,10,0.15442640000014762,4033.882707492225,4415.0,400,0.25,100
415,11,0.16924500000004628,4033.882707492225,4816.0,400,0.25,100
416,12,0.1825228000000152,4062.3573682527976,5218.0,400,0.25,100
417,13,0.19544130000008408,4062.3573682527976,5619.0,400,0.25,100
418,14,0.20877459999996972,4086.8549584893235,6021.0,400,0.25,100
419,15,0.22212950000016463,4086.8549584893235,6422.0,400,0.25,100
420,16,0.23537110000006578,4089.4253178371728,6824.0,400,0.25,100
421,17,0.24847350000004553,4089.4253178371728,7225.0,400,0.25,100
422,18,0.2613926999999876,4165.579878009637,7627.0,400,0.25,100
423,19,0.27497440000001916,4165.579878009637,8028.0,400,0.25,100
424,20,0.28856370000016796,4165.579878009637,8429.0,400,0.25,100
425,21,0.3021400000000085,4174.463153515553,8831.0,400,0.25,100
426,22,0.31562810000013997,4207.350955298061,9233.0,400,0.25,100
427,23,0.3287677000000713,4207.350955298061,9634.0,400,0.25,100
428,24,0.3476382999999714,4207.350955298061,10035.0,400,0.25,100
429,25,0.36053830000014386,4237.400466509118,10437.0,400,0.25,100
430,26,0.3739256999999725,4247.668701528919,10839.0,400,0.25,100
431,27,0.38729570000009517,4247.668701528919,11240.0,400,0.25,100
432,28,0.4005984000000353,4253.900974620649,11642.0,400,0.25,100
433,29,0.4140002000001459,4253.900974620649,12043.0,400,0.25,100
434,30,0.42747080000003734,4310.399421624918,12445.0,400,0.25,100
435,31,0.44074700000010125,4310.399421624918,12846.0,400,0.25,100
436,32,0.45423470000014277,4310.399421624918,13247.0,400,0.25,100
437,33,0.4674747000001389,4320.382105651105,13649.0,400,0.25,100
438,34,0.4807033000001866,4333.603565487209,14051.0,400,0.25,100
439,35,0.49363149999999223,4333.603565487209,14452.0,400,0.25,100
440,36,0.5069998000001306,4333.603565487209,14853.0,400,0.25,100
441,37,0.5202077000001282,4333.603565487209,15254.0,400,0.25,100
442,38,0.5333241000000726,4333.603565487209,15655.0,400,0.25,100
443,39,0.5527822999999898,4419.306414008568,16057.0,400,0.25,100
444,40,0.5682054999999764,4419.306414008568,16458.0,400,0.25,100
445,41,0.5829972000001362,4419.306414008568,16859.0,400,0.25,100
446,42,0.597296500000084,4419.306414008568,17260.0,400,0.25,100
447,43,0.6099077000001216,4419.306414008568,17661.0,400,0.25,100
448,44,0.6237148000000161,4419.306414008568,18062.0,400,0.25,100
449,45,0.6380321999999978,4419.306414008568,18463.0,400,0.25,100
450,46,0.652352700000165,4419.306414008568,18864.0,400,0.25,100
451,47,0.6653060000001005,4439.607849842923,19266.0,400,0.25,100
452,48,0.6778822000001128,4439.607849842923,19667.0,400,0.25,100
453,49,0.690887800000155,4478.69472079427,20069.0,400,0.25,100
454,50,0.7039548000000195,4478.69472079427,20470.0,400,0.25,100
455,51,0.7170941000001676,4478.69472079427,20871.0,400,0.25,100
456,52,0.7303306999999677,4486.826191446367,21273.0,400,0.25,100
457,53,0.7440139000000272,4519.720411887312,21675.0,400,0.25,100
458,54,0.7585028000000875,4519.720411887312,22076.0,400,0.25,100
459,55,0.7728315000001658,4519.720411887312,22477.0,400,0.25,100
460,56,0.7862714000000324,4527.852555720179,22879.0,400,0.25,100
461,57,0.8049782000000505,4543.862033845073,23281.0,400,0.25,100
462,58,0.8204718000001776,4543.862033845073,23682.0,400,0.25,100
463,59,0.8345123000001422,4547.073101246021,24084.0,400,0.25,100
464,60,0.8487176000001,4555.356131294125,24486.0,400,0.25,100
465,61,0.8626386000000821,4561.028585326401,24888.0,400,0.25,100
466,62,0.876080500000171,4561.028585326401,25289.0,400,0.25,100
467,63,0.8899135000001479,4561.028585326401,25690.0,400,0.25,100
468,64,0.9049863000000187,4561.028585326401,26091.0,400,0.25,100
469,65,0.9184972000000471,4577.122840848645,26493.0,400,0.25,100
470,66,0.9323891999999887,4577.122840848645,26894.0,400,0.25,100
471,67,0.9460261000001537,4607.479643153838,27296.0,400,0.25,100
472,68,0.9598541000000296,4617.326511830077,27698.0,400,0.25,100
473,69,0.975138200000174,4617.326511830077,28099.0,400,0.25,100
474,70,0.9887633000000733,4617.326511830077,28500.0,400,0.25,100
475,71,1.0018948000001728,4617.326511830077,28901.0,400,0.25,100
476,72,1.016377700000021,4617.326511830077,29302.0,400,0.25,100
477,73,1.0296135000000959,4617.326511830077,29703.0,400,0.25,100
478,74,1.0437301000001753,4623.4320767525605,30105.0,400,0.25,100
479,75,1.062711100000115,4623.4320767525605,30506.0,400,0.25,100
480,76,1.0813596000000416,4663.2130558055205,30908.0,400,0.25,100
481,77,1.0983448000001772,4663.2130558055205,31309.0,400,0.25,100
482,78,1.1141096000001198,4663.2130558055205,31710.0,400,0.25,100
483,79,1.127162300000009,4663.2130558055205,32111.0,400,0.25,100
484,80,1.1405378000001747,4663.2130558055205,32512.0,400,0.25,100
485,81,1.1539592999999968,4664.248679184175,32914.0,400,0.25,100
486,82,1.1673729999999978,4664.248679184175,33315.0,400,0.25,100
487,83,1.180721100000028,4671.324382204002,33717.0,400,0.25,100
488,84,1.1936686999999893,4671.324382204002,34118.0,400,0.25,100
489,85,1.2069698000000244,4677.849400007555,34520.0,400,0.25,100
490,86,1.2286945000000742,4685.661272204328,34922.0,400,0.25,100
491,87,1.2422017000001233,4694.460702535259,35324.0,400,0.25,100
492,88,1.2552824000001692,4694.460702535259,35725.0,400,0.25,100
493,89,1.26832370000011,4711.357503288997,36127.0,400,0.25,100
494,90,1.2884802000000946,4711.357503288997,36528.0,400,0.25,100
495,91,1.3049126000000797,4711.357503288997,36929.0,400,0.25,100
496,92,1.3262756000001445,4711.357503288997,37330.0,400,0.25,100
497,93,1.3427761000000373,4711.357503288997,37731.0,400,0.25,100
498,94,1.3562540000000354,4728.499379710311,38133.0,400,0.25,100
499,95,1.369856400000117,4728.499379710311,38534.0,400,0.25,100
500,96,1.3836750000000393,4728.499379710311,38935.0,400,0.25,100
501,97,1.3977329000001646,4742.513007816454,39337.0,400,0.25,100
502,98,1.4115513000001556,4742.513007816454,39738.0,400,0.25,100
503,99,1.4257893000001332,4742.513007816454,40139.0,400,0.25,100
504,100,1.4397930000000088,4742.513007816454,40540.0,400,0.25,100
505,0,0.007252000000107728,3696.564717891505,400.0,400,0.5,100
506,1,0.03011970000011388,3944.8497202970143,802.0,400,0.5,100
507,2,0.04257550000011179,3944.8497202970143,1203.0,400,0.5,100
508,3,0.05530280000016319,3944.8497202970143,1604.0,400,0.5,100
509,4,0.06913830000007692,3944.8497202970143,2005.0,400,0.5,100
510,5,0.08248410000010153,3979.1419630220325,2407.0,400,0.5,100
511,6,0.09518479999996998,4002.2324552185037,2809.0,400,0.5,100
512,7,0.1083997000000636,4027.9640356500086,3211.0,400,0.5,100
513,8,0.12341650000007576,4027.9640356500086,3612.0,400,0.5,100
514,9,0.13929720000010093,4068.6110688769927,4014.0,400,0.5,100
515,10,0.15442640000014762,4068.6110688769927,4415.0,400,0.5,100
516,11,0.16924500000004628,4068.6110688769927,4816.0,400,0.5,100
517,12,0.1825228000000152,4089.5302098290476,5218.0,400,0.5,100
518,13,0.19544130000008408,4089.5302098290476,5619.0,400,0.5,100
519,14,0.20877459999996972,4089.5302098290476,6020.0,400,0.5,100
520,15,0.22212950000016463,4089.8184809455925,6422.0,400,0.5,100
521,16,0.23537110000006578,4119.840524454704,6824.0,400,0.5,100
522,17,0.24847350000004553,4119.840524454704,7225.0,400,0.5,100
523,18,0.2613926999999876,4164.9148651520245,7627.0,400,0.5,100
524,19,0.27497440000001916,4164.9148651520245,8028.0,400,0.5,100
525,20,0.28856370000016796,4164.9148651520245,8429.0,400,0.5,100
526,21,0.3021400000000085,4251.219417007593,8831.0,400,0.5,100
527,22,0.31562810000013997,4251.219417007593,9232.0,400,0.5,100
528,23,0.3287677000000713,4251.219417007593,9633.0,400,0.5,100
529,24,0.3476382999999714,4251.219417007593,10034.0,400,0.5,100
530,25,0.36053830000014386,4251.219417007593,10435.0,400,0.5,100
531,26,0.3739256999999725,4275.182005499213,10837.0,400,0.5,100
532,27,0.38729570000009517,4275.182005499213,11238.0,400,0.5,100
533,28,0.4005984000000353,4275.182005499213,11639.0,400,0.5,100
534,29,0.4140002000001459,4275.182005499213,12040.0,400,0.5,100
535,30,0.42747080000003734,4310.841566400928,12442.0,400,0.5,100
536,31,0.44074700000010125,4342.193518086398,12844.0,400,0.5,100
537,32,0.45423470000014277,4342.193518086398,13245.0,400,0.5,100
538,33,0.4674747000001389,4346.48766987451,13647.0,400,0.5,100
539,34,0.4807033000001866,4361.119965047513,14049.0,400,0.5,100
540,35,0.49363149999999223,4389.400969880184,14451.0,400,0.5,100
541,36,0.5069998000001306,4394.632785382056,14853.0,400,0.5,100
542,37,0.5202077000001282,4394.632785382056,15254.0,400,0.5,100
543,38,0.5333241000000726,4400.346070446925,15656.0,400,0.5,100
544,39,0.5527822999999898,4400.346070446925,16057.0,400,0.5,100
545,40,0.5682054999999764,4402.181564716153,16459.0,400,0.5,100
546,41,0.5829972000001362,4402.181564716153,16860.0,400,0.5,100
547,42,0.597296500000084,4449.881065931484,17262.0,400,0.5,100
548,43,0.6099077000001216,4449.881065931484,17663.0,400,0.5,100
549,44,0.6237148000000161,4475.632842179266,18065.0,400,0.5,100
550,45,0.6380321999999978,4475.632842179266,18466.0,400,0.5,100
551,46,0.652352700000165,4484.553632317982,18868.0,400,0.5,100
552,47,0.6653060000001005,4484.553632317982,19269.0,400,0.5,100
553,48,0.6778822000001128,4484.553632317982,19670.0,400,0.5,100
554,49,0.690887800000155,4491.741116127609,20072.0,400,0.5,100
555,50,0.7039548000000195,4496.979635362311,20474.0,400,0.5,100
556,51,0.7170941000001676,4552.762843045035,20876.0,400,0.5,100
557,52,0.7303306999999677,4552.762843045035,21277.0,400,0.5,100
558,53,0.7440139000000272,4552.762843045035,21678.0,400,0.5,100
559,54,0.7585028000000875,4552.762843045035,22079.0,400,0.5,100
560,55,0.7728315000001658,4564.464515794794,22481.0,400,0.5,100
561,56,0.7862714000000324,4564.464515794794,22882.0,400,0.5,100
562,57,0.8049782000000505,4564.464515794794,23283.0,400,0.5,100
563,58,0.8204718000001776,4564.464515794794,23684.0,400,0.5,100
564,59,0.8345123000001422,4569.956809302592,24086.0,400,0.5,100
565,60,0.8487176000001,4579.775994942391,24488.0,400,0.5,100
566,61,0.8626386000000821,4637.555489259068,24890.0,400,0.5,100
567,62,0.876080500000171,4637.555489259068,25291.0,400,0.5,100
568,63,0.8899135000001479,4637.555489259068,25692.0,400,0.5,100
569,64,0.9049863000000187,4637.555489259068,26093.0,400,0.5,100
570,65,0.9184972000000471,4637.555489259068,26494.0,400,0.5,100
571,66,0.9323891999999887,4637.555489259068,26895.0,400,0.5,100
572,67,0.9460261000001537,4637.555489259068,27296.0,400,0.5,100
573,68,0.9598541000000296,4637.555489259068,27697.0,400,0.5,100
574,69,0.975138200000174,4637.555489259068,28098.0,400,0.5,100
575,70,0.9887633000000733,4637.555489259068,28499.0,400,0.5,100
576,71,1.0018948000001728,4637.555489259068,28900.0,400,0.5,100
577,72,1.016377700000021,4637.883644172415,29302.0,400,0.5,100
578,73,1.0296135000000959,4640.4006183705515,29704.0,400,0.5,100
579,74,1.0437301000001753,4640.4006183705515,30105.0,400,0.5,100
580,75,1.062711100000115,4641.659133680245,30507.0,400,0.5,100
581,76,1.0813596000000416,4641.659133680245,30908.0,400,0.5,100
582,77,1.0983448000001772,4666.5919533681645,31310.0,400,0.5,100
583,78,1.1141096000001198,4666.5919533681645,31711.0,400,0.5,100
584,79,1.127162300000009,4666.5919533681645,32112.0,400,0.5,100
585,80,1.1405378000001747,4669.418708587646,32514.0,400,0.5,100
586,81,1.1539592999999968,4673.248372655075,32916.0,400,0.5,100
587,82,1.1673729999999978,4692.9961142579,33318.0,400,0.5,100
588,83,1.180721100000028,4692.9961142579,33719.0,400,0.5,100
589,84,1.1936686999999893,4692.9961142579,34120.0,400,0.5,100
590,85,1.2069698000000244,4692.9961142579,34521.0,400,0.5,100
591,86,1.2286945000000742,4692.9961142579,34922.0,400,0.5,100
592,87,1.2422017000001233,4692.9961142579,35323.0,400,0.5,100
593,88,1.2552824000001692,4692.9961142579,35724.0,400,0.5,100
594,89,1.26832370000011,4692.9961142579,36125.0,400,0.5,100
595,90,1.2884802000000946,4709.779357881409,36527.0,400,0.5,100
596,91,1.3049126000000797,4709.779357881409,36928.0,400,0.5,100
597,92,1.3262756000001445,4709.779357881409,37329.0,400,0.5,100
598,93,1.3427761000000373,4709.779357881409,37730.0,400,0.5,100
599,94,1.3562540000000354,4709.779357881409,38131.0,400,0.5,100
600,95,1.369856400000117,4709.779357881409,38532.0,400,0.5,100
601,96,1.3836750000000393,4709.779357881409,38933.0,400,0.5,100
602,97,1.3977329000001646,4714.055001123754,39335.0,400,0.5,100
603,98,1.4115513000001556,4717.555689289062,39737.0,400,0.5,100
604,99,1.4257893000001332,4729.265133346449,40139.0,400,0.5,100
605,100,1.4397930000000088,4729.265133346449,40540.0,400,0.5,100
606,0,0.007252000000107728,3696.564717891505,600.0,600,0.1,100
607,1,0.03011970000011388,3944.8497202970143,1202.0,600,0.1,100
608,2,0.04257550000011179,3944.8497202970143,1803.0,600,0.1,100
609,3,0.05530280000016319,3947.7811412106985,2405.0,600,0.1,100
610,4,0.06913830000007692,4028.4569646901145,3007.0,600,0.1,100
611,5,0.08248410000010153,4028.4569646901145,3608.0,600,0.1,100
612,6,0.09518479999996998,4028.4569646901145,4209.0,600,0.1,100
613,7,0.1083997000000636,4028.4569646901145,4810.0,600,0.1,100
614,8,0.12341650000007576,4028.4569646901145,5411.0,600,0.1,100
615,9,0.13929720000010093,4028.4569646901145,6012.0,600,0.1,100
616,10,0.15442640000014762,4036.159885805986,6614.0,600,0.1,100
617,11,0.16924500000004628,4083.662595209068,7216.0,600,0.1,100
618,12,0.1825228000000152,4083.662595209068,7817.0,600,0.1,100
619,13,0.19544130000008408,4088.1513866752803,8419.0,600,0.1,100
620,14,0.20877459999996972,4095.494075571826,9021.0,600,0.1,100
621,15,0.22212950000016463,4100.622350042374,9623.0,600,0.1,100
622,16,0.23537110000006578,4199.783422176526,10225.0,600,0.1,100
623,17,0.24847350000004553,4199.783422176526,10826.0,600,0.1,100
624,18,0.2613926999999876,4199.783422176526,11427.0,600,0.1,100
625,19,0.27497440000001916,4199.783422176526,12028.0,600,0.1,100
626,20,0.28856370000016796,4199.783422176526,12629.0,600,0.1,100
627,21,0.3021400000000085,4249.161748824593,13231.0,600,0.1,100
628,22,0.31562810000013997,4249.161748824593,13832.0,600,0.1,100
629,23,0.3287677000000713,4249.161748824593,14433.0,600,0.1,100
630,24,0.3476382999999714,4249.161748824593,15034.0,600,0.1,100
631,25,0.36053830000014386,4255.787027742626,15636.0,600,0.1,100
632,26,0.3739256999999725,4264.317691503766,16238.0,600,0.1,100
633,27,0.38729570000009517,4264.317691503766,16839.0,600,0.1,100
634,28,0.4005984000000353,4284.522155636527,17441.0,600,0.1,100
635,29,0.4140002000001459,4389.473375799049,18043.0,600,0.1,100
636,30,0.42747080000003734,4389.473375799049,18644.0,600,0.1,100
637,31,0.44074700000010125,4389.473375799049,19245.0,600,0.1,100
638,32,0.45423470000014277,4389.473375799049,19846.0,600,0.1,100
639,33,0.4674747000001389,4389.473375799049,20447.0,600,0.1,100
640,34,0.4807033000001866,4389.473375799049,21048.0,600,0.1,100
641,35,0.49363149999999223,4389.473375799049,21649.0,600,0.1,100
642,36,0.5069998000001306,4389.656425439092,22251.0,600,0.1,100
643,37,0.5202077000001282,4389.656425439092,22852.0,600,0.1,100
644,38,0.5333241000000726,4405.712112553976,23454.0,600,0.1,100
645,39,0.5527822999999898,4426.734385949605,24056.0,600,0.1,100
646,40,0.5682054999999764,4426.734385949605,24657.0,600,0.1,100
647,41,0.5829972000001362,4450.780691384875,25259.0,600,0.1,100
648,42,0.597296500000084,4450.780691384875,25860.0,600,0.1,100
649,43,0.6099077000001216,4466.464481322613,26462.0,600,0.1,100
650,44,0.6237148000000161,4466.464481322613,27063.0,600,0.1,100
651,45,0.6380321999999978,4466.464481322613,27664.0,600,0.1,100
652,46,0.652352700000165,4466.464481322613,28265.0,600,0.1,100
653,47,0.6653060000001005,4466.464481322613,28866.0,600,0.1,100
654,48,0.6778822000001128,4467.6559379886985,29468.0,600,0.1,100
655,49,0.690887800000155,4483.443783841703,30070.0,600,0.1,100
656,50,0.7039548000000195,4487.838834282483,30672.0,600,0.1,100
657,51,0.7170941000001676,4489.714061598696,31274.0,600,0.1,100
658,52,0.7303306999999677,4501.917110015524,31876.0,600,0.1,100
659,53,0.7440139000000272,4524.7534506826105,32478.0,600,0.1,100
660,54,0.7585028000000875,4531.3303366661685,33080.0,600,0.1,100
661,55,0.7728315000001658,4531.3303366661685,33681.0,600,0.1,100
662,56,0.7862714000000324,4541.20854714332,34283.0,600,0.1,100
663,57,0.8049782000000505,4554.871614688896,34885.0,600,0.1,100
664,58,0.8204718000001776,4562.349007021739,35487.0,600,0.1,100
665,59,0.8345123000001422,4562.349007021739,36088.0,600,0.1,100
666,60,0.8487176000001,4568.713915209376,36690.0,600,0.1,100
667,61,0.8626386000000821,4583.303519556073,37292.0,600,0.1,100
668,62,0.876080500000171,4583.303519556073,37893.0,600,0.1,100
669,63,0.8899135000001479,4610.036606955959,38495.0,600,0.1,100
670,64,0.9049863000000187,4610.036606955959,39096.0,600,0.1,100
671,65,0.9184972000000471,4610.036606955959,39697.0,600,0.1,100
672,66,0.9323891999999887,4610.036606955959,40298.0,600,0.1,100
673,67,0.9460261000001537,4610.036606955959,40899.0,600,0.1,100
674,68,0.9598541000000296,4626.654976241167,41501.0,600,0.1,100
675,69,0.975138200000174,4626.654976241167,42102.0,600,0.1,100
676,70,0.9887633000000733,4649.521034597197,42704.0,600,0.1,100
677,71,1.0018948000001728,4649.521034597197,43305.0,600,0.1,100
678,72,1.016377700000021,4649.521034597197,43906.0,600,0.1,100
679,73,1.0296135000000959,4649.521034597197,44507.0,600,0.1,100
680,74,1.0437301000001753,4649.521034597197,45108.0,600,0.1,100
681,75,1.062711100000115,4649.521034597197,45709.0,600,0.1,100
682,76,1.0813596000000416,4649.521034597197,46310.0,600,0.1,100
683,77,1.0983448000001772,4649.995505844034,46912.0,600,0.1,100
684,78,1.1141096000001198,4669.005435697236,47514.0,600,0.1,100
685,79,1.127162300000009,4671.500314473114,48116.0,600,0.1,100
686,80,1.1405378000001747,4671.500314473114,48717.0,600,0.1,100
687,81,1.1539592999999968,4677.784866890249,49319.0,600,0.1,100
688,82,1.1673729999999978,4677.784866890249,49920.0,600,0.1,100
689,83,1.180721100000028,4677.784866890249,50521.0,600,0.1,100
690,84,1.1936686999999893,4703.687963464541,51123.0,600,0.1,100
691,85,1.2069698000000244,4715.632733674834,51725.0,600,0.1,100
692,86,1.2286945000000742,4718.033516655825,52327.0,600,0.1,100
693,87,1.2422017000001233,4718.033516655825,52928.0,600,0.1,100
694,88,1.2552824000001692,4718.033516655825,53529.0,600,0.1,100
695,89,1.26832370000011,4718.033516655825,54130.0,600,0.1,100
696,90,1.2884802000000946,4718.033516655825,54731.0,600,0.1,100
697,91,1.3049126000000797,4728.483856733963,55333.0,600,0.1,100
698,92,1.3262756000001445,4733.295591804937,55935.0,600,0.1,100
699,93,1.3427761000000373,4733.295591804937,56536.0,600,0.1,100
700,94,1.3562540000000354,4733.295591804937,57137.0,600,0.1,100
701,95,1.369856400000117,4733.295591804937,57738.0,600,0.1,100
702,96,1.3836750000000393,4733.295591804937,58339.0,600,0.1,100
703,97,1.3977329000001646,4733.295591804937,58940.0,600,0.1,100
704,98,1.4115513000001556,4733.295591804937,59541.0,600,0.1,100
705,99,1.4257893000001332,4733.295591804937,60142.0,600,0.1,100
706,100,1.4397930000000088,4733.295591804937,60743.0,600,0.1,100
707,0,0.007252000000107728,3696.564717891505,600.0,600,0.25,100
708,1,0.03011970000011388,3944.8497202970143,1202.0,600,0.25,100
709,2,0.04257550000011179,3951.3572699708893,1804.0,600,0.25,100
710,3,0.05530280000016319,3951.3572699708893,2405.0,600,0.25,100
711,4,0.06913830000007692,3962.888501495836,3007.0,600,0.25,100
712,5,0.08248410000010153,3962.888501495836,3608.0,600,0.25,100
713,6,0.09518479999996998,3983.0485888614003,4210.0,600,0.25,100
714,7,0.1083997000000636,4015.8383077722383,4812.0,600,0.25,100
715,8,0.12341650000007576,4029.66268694199,5414.0,600,0.25,100
716,9,0.13929720000010093,4044.217440638232,6016.0,600,0.25,100
717,10,0.15442640000014762,4056.3287757214043,6618.0,600,0.25,100
718,11,0.16924500000004628,4071.9364356097744,7220.0,600,0.25,100
719,12,0.1825228000000152,4071.9364356097744,7821.0,600,0.25,100
720,13,0.19544130000008408,4121.649998418573,8423.0,600,0.25,100
721,14,0.20877459999996972,4121.649998418573,9024.0,600,0.25,100
722,15,0.22212950000016463,4121.649998418573,9625.0,600,0.25,100
723,16,0.23537110000006578,4136.812088844215,10227.0,600,0.25,100
724,17,0.24847350000004553,4136.812088844215,10828.0,600,0.25,100
725,18,0.2613926999999876,4136.812088844215,11429.0,600,0.25,100
726,19,0.27497440000001916,4188.972154753785,12031.0,600,0.25,100
727,20,0.28856370000016796,4216.856582088867,12633.0,600,0.25,100
728,21,0.3021400000000085,4216.856582088867,13234.0,600,0.25,100
729,22,0.31562810000013997,4216.856582088867,13835.0,600,0.25,100
730,23,0.3287677000000713,4247.859834015218,14437.0,600,0.25,100
731,24,0.3476382999999714,4247.859834015218,15038.0,600,0.25,100
732,25,0.36053830000014386,4261.267335173228,15640.0,600,0.25,100
733,26,0.3739256999999725,4261.267335173228,16241.0,600,0.25,100
734,27,0.38729570000009517,4261.267335173228,16842.0,600,0.25,100
735,28,0.4005984000000353,4261.267335173228,17443.0,600,0.25,100
736,29,0.4140002000001459,4273.299566374017,18045.0,600,0.25,100
737,30,0.42747080000003734,4317.161548129978,18647.0,600,0.25,100
738,31,0.44074700000010125,4353.340217185869,19249.0,600,0.25,100
739,32,0.45423470000014277,4353.340217185869,19850.0,600,0.25,100
740,33,0.4674747000001389,4353.340217185869,20451.0,600,0.25,100
741,34,0.4807033000001866,4371.718879531312,21053.0,600,0.25,100
742,35,0.49363149999999223,4371.718879531312,21654.0,600,0.25,100
743,36,0.5069998000001306,4371.718879531312,22255.0,600,0.25,100
744,37,0.5202077000001282,4371.718879531312,22856.0,600,0.25,100
745,38,0.5333241000000726,4392.557412497907,23458.0,600,0.25,100
746,39,0.5527822999999898,4392.557412497907,24059.0,600,0.25,100
747,40,0.5682054999999764,4399.992486919593,24661.0,600,0.25,100
748,41,0.5829972000001362,4420.71761023175,25263.0,600,0.25,100
749,42,0.597296500000084,4420.71761023175,25864.0,600,0.25,100
750,43,0.6099077000001216,4448.078917528386,26466.0,600,0.25,100
751,44,0.6237148000000161,4448.078917528386,27067.0,600,0.25,100
752,45,0.6380321999999978,4472.680652386218,27669.0,600,0.25,100
753,46,0.652352700000165,4472.680652386218,28270.0,600,0.25,100
754,47,0.6653060000001005,4472.680652386218,28871.0,600,0.25,100
755,48,0.6778822000001128,4472.680652386218,29472.0,600,0.25,100
756,49,0.690887800000155,4472.680652386218,30073.0,600,0.25,100
757,50,0.7039548000000195,4472.680652386218,30674.0,600,0.25,100
758,51,0.7170941000001676,4489.072057227882,31276.0,600,0.25,100
759,52,0.7303306999999677,4489.072057227882,31877.0,600,0.25,100
760,53,0.7440139000000272,4489.072057227882,32478.0,600,0.25,100
761,54,0.7585028000000875,4521.859690665315,33080.0,600,0.25,100
762,55,0.7728315000001658,4521.859690665315,33681.0,600,0.25,100
763,56,0.7862714000000324,4525.638636934307,34283.0,600,0.25,100
764,57,0.8049782000000505,4536.701378410678,34885.0,600,0.25,100
765,58,0.8204718000001776,4536.701378410678,35486.0,600,0.25,100
766,59,0.8345123000001422,4537.117331983882,36088.0,600,0.25,100
767,60,0.8487176000001,4542.031423621087,36690.0,600,0.25,100
768,61,0.8626386000000821,4549.129776919828,37292.0,600,0.25,100
769,62,0.876080500000171,4549.129776919828,37893.0,600,0.25,100
770,63,0.8899135000001479,4575.544015645235,38495.0,600,0.25,100
771,64,0.9049863000000187,4575.544015645235,39096.0,600,0.25,100
772,65,0.9184972000000471,4575.544015645235,39697.0,600,0.25,100
773,66,0.9323891999999887,4580.301344963152,40299.0,600,0.25,100
774,67,0.9460261000001537,4588.045812960664,40901.0,600,0.25,100
775,68,0.9598541000000296,4602.440699478173,41503.0,600,0.25,100
776,69,0.975138200000174,4602.440699478173,42104.0,600,0.25,100
777,70,0.9887633000000733,4655.364643340797,42706.0,600,0.25,100
778,71,1.0018948000001728,4655.364643340797,43307.0,600,0.25,100
779,72,1.016377700000021,4655.364643340797,43908.0,600,0.25,100
780,73,1.0296135000000959,4655.364643340797,44509.0,600,0.25,100
781,74,1.0437301000001753,4655.364643340797,45110.0,600,0.25,100
782,75,1.062711100000115,4655.364643340797,45711.0,600,0.25,100
783,76,1.0813596000000416,4655.364643340797,46312.0,600,0.25,100
784,77,1.0983448000001772,4655.364643340797,46913.0,600,0.25,100
785,78,1.1141096000001198,4655.364643340797,47514.0,600,0.25,100
786,79,1.127162300000009,4659.430911644027,48116.0,600,0.25,100
787,80,1.1405378000001747,4661.567500520952,48718.0,600,0.25,100
788,81,1.1539592999999968,4661.567500520952,49319.0,600,0.25,100
789,82,1.1673729999999978,4662.0568552705,49921.0,600,0.25,100
790,83,1.180721100000028,4662.0568552705,50522.0,600,0.25,100
791,84,1.1936686999999893,4671.098777391901,51124.0,600,0.25,100
792,85,1.2069698000000244,4691.752421112458,51726.0,600,0.25,100
793,86,1.2286945000000742,4691.752421112458,52327.0,600,0.25,100
794,87,1.2422017000001233,4691.752421112458,52928.0,600,0.25,100
795,88,1.2552824000001692,4694.61587938637,53530.0,600,0.25,100
796,89,1.26832370000011,4694.61587938637,54131.0,600,0.25,100
797,90,1.2884802000000946,4701.836091824763,54733.0,600,0.25,100
798,91,1.3049126000000797,4701.836091824763,55334.0,600,0.25,100
799,92,1.3262756000001445,4706.035471505207,55936.0,600,0.25,100
800,93,1.3427761000000373,4742.270012276039,56538.0,600,0.25,100
801,94,1.3562540000000354,4742.270012276039,57139.0,600,0.25,100
802,95,1.369856400000117,4742.270012276039,57740.0,600,0.25,100
803,96,1.3836750000000393,4742.270012276039,58341.0,600,0.25,100
804,97,1.3977329000001646,4745.961991073501,58943.0,600,0.25,100
805,98,1.4115513000001556,4745.961991073501,59544.0,600,0.25,100
806,99,1.4257893000001332,4745.961991073501,60145.0,600,0.25,100
807,100,1.4397930000000088,4745.961991073501,60746.0,600,0.25,100
808,0,0.007252000000107728,3696.564717891505,600.0,600,0.5,100
809,1,0.03011970000011388,3944.8497202970143,1202.0,600,0.5,100
810,2,0.04257550000011179,3944.8497202970143,1803.0,600,0.5,100
811,3,0.05530280000016319,3944.8497202970143,2404.0,600,0.5,100
812,4,0.06913830000007692,3945.825050465372,3006.0,600,0.5,100
813,5,0.08248410000010153,3971.090609630331,3608.0,600,0.5,100
814,6,0.09518479999996998,3971.090609630331,4209.0,600,0.5,100
815,7,0.1083997000000636,4047.207979595929,4811.0,600,0.5,100
816,8,0.12341650000007576,4047.207979595929,5412.0,600,0.5,100
817,9,0.13929720000010093,4047.207979595929,6013.0,600,0.5,100
818,10,0.15442640000014762,4047.207979595929,6614.0,600,0.5,100
